data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
20/2021/04 15:02:17,37,26,55,1023,-2.00,0.57,1.10,-0.40,0.01,0.63,3.47,3.46,-0.40,2,Plug
20/2021/04 15:02:20,41,29,54,1023,-0.74,0.57,1.12,-0.44,0.04,0.67,3.47,4.50,-0.93,2,Plug
20/2021/04 15:02:23,54,46,56,1023,0.16,0.57,1.17,-0.44,0.01,0.65,3.50,4.63,-0.55,2,Plug
20/2021/04 15:02:26,40,25,55,1023,0.71,0.57,1.13,-0.42,0.02,0.66,3.87,3.28,-0.67,2,Plug
20/2021/04 15:02:29,41,28,55,1023,-0.67,0.57,1.05,-0.41,-0.00,0.63,2.84,5.24,-2.06,2,Plug
20/2021/04 15:02:32,49,44,55,1023,-1.22,0.56,1.11,-0.44,0.00,0.61,3.97,2.91,-0.37,2,Plug
20/2021/04 15:02:35,37,24,53,1023,-0.69,0.56,1.10,-0.37,0.05,0.63,4.37,2.60,0.60,2,Plug
20/2021/04 15:02:38,42,30,55,1023,-2.00,0.55,1.15,-0.37,0.01,0.63,3.01,4.83,-0.82,2,Plug
20/2021/04 15:02:41,51,44,55,1023,-0.27,0.55,1.22,-0.43,-0.00,0.66,3.71,2.99,-0.23,2,Plug
20/2021/04 15:02:44,39,24,55,1023,-2.00,0.55,1.09,-0.44,-0.15,0.60,3.33,1.08,-1.40,2,Plug
20/2021/04 15:02:47,40,28,55,1023,-0.20,0.56,1.12,-0.41,-0.00,0.63,2.89,4.60,-1.44,2,Plug
20/2021/04 15:02:50,45,45,55,1023,-0.82,0.55,1.14,-0.45,-0.01,0.64,3.10,3.63,-1.39,2,Plug
20/2021/04 15:02:53,50,34,55,1023,0.14,0.56,1.12,-0.54,0.05,0.68,3.11,5.61,0.18,2,Plug
20/2021/04 15:02:56,38,24,55,1023,-0.16,0.55,1.11,-0.40,0.00,0.65,3.69,3.62,-0.33,2,Plug
20/2021/04 15:02:59,41,28,54,1023,-0.07,0.55,1.16,-0.41,0.01,0.65,2.85,4.40,-0.96,2,Plug
20/2021/04 15:03:02,55,45,54,1023,0.13,0.56,1.11,-0.43,0.02,0.63,3.59,3.37,-0.48,2,Plug
20/2021/04 15:03:05,39,22,54,1023,0.66,0.56,1.13,-0.40,0.02,0.63,3.82,3.07,-0.45,2,Plug
20/2021/04 15:03:08,38,23,56,1023,-0.14,0.55,1.10,-0.43,0.06,0.62,2.82,10.57,-2.46,2,Plug
20/2021/04 15:03:11,47,33,54,1023,-0.07,0.56,1.09,-0.42,-0.01,0.64,3.02,4.41,-1.36,2,Plug
20/2021/04 15:03:14,49,43,55,1023,-2.00,0.55,1.11,-0.44,0.01,0.66,3.53,2.70,-0.54,2,Plug
20/2021/04 15:03:17,37,24,54,1023,-0.43,0.55,1.12,-0.40,0.04,0.63,3.63,3.46,-0.76,2,Plug
20/2021/04 15:03:20,39,27,55,1023,0.27,0.55,1.14,-0.41,0.02,0.66,3.05,5.21,-1.22,2,Plug
20/2021/04 15:03:23,46,40,56,1023,-2.00,0.55,1.05,-0.44,0.01,0.65,3.04,4.73,-1.33,2,Plug
20/2021/04 15:03:26,49,41,56,1023,-0.75,0.55,1.13,-0.45,-0.01,0.65,3.75,2.03,-0.49,2,Plug
20/2021/04 15:03:29,38,25,54,1023,-0.74,0.55,1.08,-0.40,0.02,0.62,3.81,2.93,-0.70,2,Plug
20/2021/04 15:03:32,40,26,53,1023,0.08,0.55,1.12,-0.40,0.01,0.64,2.82,5.42,-1.56,2,Plug
20/2021/04 15:03:35,47,35,54,1023,-0.35,0.55,1.12,-0.42,-0.00,0.65,2.95,4.71,-1.34,2,Plug
20/2021/04 15:03:38,48,46,55,1023,-0.11,0.55,1.10,-0.42,0.02,0.65,3.47,3.42,-0.92,2,Plug
20/2021/04 15:03:41,52,46,54,1023,1.14,0.55,1.10,-0.47,0.00,0.62,3.73,3.41,-0.50,2,Plug
20/2021/04 15:03:44,56,47,54,1023,0.16,0.55,1.09,-0.44,0.02,0.73,2.33,6.80,-4.53,2,Plug
20/2021/04 15:03:47,52,46,55,1023,-0.45,0.55,1.07,-0.41,0.03,0.63,3.77,3.22,-0.48,2,Plug
20/2021/04 15:03:50,49,46,54,1023,-0.33,0.55,1.03,-0.44,0.01,0.65,3.91,2.92,-0.56,2,Plug
20/2021/04 15:03:53,47,32,55,1023,-2.00,0.54,1.06,-0.44,-0.01,0.64,4.05,1.76,0.10,2,Plug
20/2021/04 15:03:56,40,23,55,1023,-0.16,0.55,1.11,-0.42,0.00,0.66,3.53,2.56,-0.92,2,Plug
20/2021/04 15:03:59,39,27,54,1023,0.03,0.55,1.13,-0.43,0.02,0.65,3.06,4.70,-1.32,2,Plug
20/2021/04 15:04:02,50,39,56,1023,0.48,0.55,1.09,-0.45,0.01,0.65,3.24,2.01,-1.29,2,Plug
20/2021/04 15:04:05,52,44,55,1023,-0.55,0.54,1.22,-0.43,-0.02,0.65,3.80,3.03,-0.56,2,Plug
20/2021/04 15:04:08,41,23,55,1023,-2.00,0.54,1.17,-0.43,0.05,0.70,3.76,3.12,-0.43,2,Plug
20/2021/04 15:04:11,32,21,54,1023,1.25,0.54,1.11,-0.40,-0.00,0.63,3.43,5.18,-0.91,2,Plug
20/2021/04 15:04:14,41,27,54,1023,0.04,0.55,1.07,-0.43,0.03,0.65,2.94,4.03,-0.90,2,Plug
20/2021/04 15:04:17,48,41,55,1023,-2.00,0.54,1.11,-0.48,-0.01,0.64,3.29,4.23,-1.29,2,Plug
20/2021/04 15:04:20,52,47,55,1023,0.25,0.54,1.11,-0.43,-0.00,0.64,3.95,2.38,-0.07,2,Plug
20/2021/04 15:04:23,43,31,55,1023,0.04,0.54,1.06,-0.42,0.04,0.66,4.41,2.40,-0.60,2,Plug
20/2021/04 15:04:26,41,24,54,1023,-0.23,0.55,1.06,-0.39,0.01,0.63,3.76,3.98,-0.72,2,Plug
20/2021/04 15:04:29,40,22,55,1023,-0.18,0.54,0.97,-0.39,-0.01,0.64,3.64,5.08,-0.47,2,Plug
20/2021/04 15:04:32,39,21,56,1023,-0.04,0.54,1.10,-0.36,-0.01,0.61,3.66,4.11,-0.05,2,Plug
20/2021/04 15:04:35,43,27,55,1023,-0.07,0.54,1.07,-0.42,0.02,0.65,3.18,4.17,-1.32,2,Plug
20/2021/04 15:04:38,43,32,56,1023,1.91,0.54,1.08,-0.41,-0.01,0.65,3.27,4.34,-1.01,2,Plug
20/2021/04 15:04:41,57,44,54,1023,-0.22,0.54,1.08,-0.41,0.02,0.65,3.52,3.18,-0.47,2,Plug
