data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
21/2021/04 21:07:22,73,62,66,1008,-0.32,0.18,0.31,-0.40,0.01,0.62,4.08,4.29,-0.66,1,Estratificado
21/2021/04 21:07:25,70,58,65,1011,0.11,0.19,0.24,-0.43,0.01,0.64,3.83,4.62,-0.75,1,Estratificado
21/2021/04 21:07:28,71,56,66,1010,0.26,0.18,0.28,-0.45,-0.01,0.64,3.44,3.66,-0.99,1,Estratificado
21/2021/04 21:07:31,69,54,65,1009,0.27,0.18,0.29,-0.42,-0.01,0.62,3.37,3.27,-1.24,1,Estratificado
21/2021/04 21:07:34,71,60,67,1003,-0.16,0.18,0.20,-0.40,-0.00,0.64,3.83,3.05,-0.50,1,Estratificado
21/2021/04 21:07:37,73,60,66,1008,0.14,0.18,0.31,-0.43,-0.01,0.64,3.85,3.65,-0.21,1,Estratificado
21/2021/04 21:07:40,72,59,65,1012,0.06,0.18,0.26,-0.40,0.01,0.62,3.73,4.53,-0.85,1,Estratificado
21/2021/04 21:07:43,70,56,66,1011,-0.42,0.18,0.29,-0.44,0.00,0.65,3.33,4.15,-0.95,1,Estratificado
21/2021/04 21:07:46,72,59,66,1008,0.08,0.20,0.31,-0.43,-0.00,0.64,3.54,3.02,-0.94,1,Estratificado
21/2021/04 21:07:49,73,62,65,1010,-0.56,0.18,0.23,-0.40,-0.00,0.62,3.92,4.03,-0.35,1,Estratificado
21/2021/04 21:07:52,70,56,66,1011,-0.11,0.18,0.24,-0.43,-0.00,0.66,3.37,3.63,-0.87,1,Estratificado
21/2021/04 21:07:55,73,60,67,1007,0.07,0.18,0.30,-0.44,-0.01,0.65,3.74,2.57,-1.08,1,Estratificado
21/2021/04 21:07:58,74,64,67,1008,-0.59,0.17,0.32,-0.43,-0.00,0.63,4.03,3.82,-0.56,1,Estratificado
21/2021/04 21:08:01,70,57,66,1010,0.38,0.18,0.26,-0.42,-0.00,0.63,3.25,4.65,-1.02,1,Estratificado
21/2021/04 21:08:04,75,60,68,1009,0.15,0.17,0.31,-0.44,0.00,0.64,3.54,2.88,-0.85,1,Estratificado
21/2021/04 21:08:07,70,60,66,1008,-0.37,0.18,0.26,-0.44,-0.01,0.65,3.69,2.87,-1.06,1,Estratificado
21/2021/04 21:08:10,71,59,65,1009,0.20,0.18,0.25,-0.41,0.00,0.63,3.94,3.48,-0.24,1,Estratificado
21/2021/04 21:08:13,76,61,66,1007,0.86,0.18,0.17,-0.42,-0.00,0.63,4.09,3.71,-0.08,1,Estratificado
21/2021/04 21:08:16,73,60,66,1012,0.05,0.20,0.29,-0.42,0.01,0.63,3.50,4.79,-0.88,1,Estratificado
21/2021/04 21:08:19,72,59,67,1012,-0.08,0.17,0.28,-0.42,0.02,0.64,3.31,4.49,-0.69,1,Estratificado
21/2021/04 21:08:22,72,59,67,1010,0.28,0.17,0.26,-0.45,0.00,0.65,3.21,3.34,-1.07,1,Estratificado
21/2021/04 21:08:25,73,57,67,1009,0.24,0.17,0.19,-0.41,0.00,0.63,3.44,3.26,-1.11,1,Estratificado
21/2021/04 21:08:28,72,61,65,1009,0.04,0.17,0.35,-0.43,-0.01,0.65,3.89,3.02,-0.65,1,Estratificado
21/2021/04 21:08:31,74,61,67,1008,0.11,0.17,0.23,-0.43,-0.02,0.64,4.44,3.40,0.01,1,Estratificado
21/2021/04 21:08:34,74,63,68,1008,0.13,0.16,0.30,-0.42,0.01,0.64,3.89,3.59,-0.47,1,Estratificado
21/2021/04 21:08:37,74,61,67,1010,0.56,0.16,0.18,-0.40,0.01,0.62,3.71,4.76,-0.96,1,Estratificado
21/2021/04 21:08:40,70,58,67,1012,0.05,0.16,0.21,-0.42,0.00,0.63,3.58,4.44,-0.50,1,Estratificado
21/2021/04 21:08:43,70,57,66,1011,-0.10,0.16,0.27,-0.47,0.01,0.64,3.36,3.17,-0.93,1,Estratificado
21/2021/04 21:08:46,73,58,67,1009,0.14,0.15,0.23,-0.42,0.00,0.63,3.54,2.76,-0.98,1,Estratificado
21/2021/04 21:08:49,72,60,66,1006,0.61,0.15,0.30,-0.41,-0.00,0.64,4.27,3.08,-0.05,1,Estratificado
21/2021/04 21:08:52,75,63,67,1009,0.36,0.15,0.29,-0.40,0.00,0.61,3.81,4.40,-0.63,1,Estratificado
21/2021/04 21:08:55,70,57,65,1013,-0.16,0.16,0.18,-0.43,0.00,0.63,3.60,4.79,-0.71,1,Estratificado
21/2021/04 21:08:58,70,57,64,1011,-0.02,0.15,0.26,-0.42,0.00,0.62,3.44,2.96,-1.05,1,Estratificado
21/2021/04 21:09:01,71,59,65,1009,-0.16,0.15,0.23,-0.41,-0.00,0.64,3.55,2.76,-0.80,1,Estratificado
21/2021/04 21:09:04,74,61,65,1009,0.19,0.15,0.20,-0.42,-0.01,0.63,4.14,3.44,-0.25,1,Estratificado
21/2021/04 21:09:07,73,61,66,1011,-0.06,0.15,0.24,-0.40,0.01,0.62,3.79,4.44,-0.47,1,Estratificado
21/2021/04 21:09:10,72,57,66,1013,0.04,0.15,0.27,-0.43,0.00,0.64,3.34,4.65,-0.81,1,Estratificado
21/2021/04 21:09:13,70,57,65,1011,-0.22,0.15,0.20,-0.42,-0.01,0.63,3.32,3.07,-0.92,1,Estratificado
21/2021/04 21:09:16,72,59,64,1010,0.14,0.15,0.27,-0.42,-0.01,0.65,3.65,3.32,-0.58,1,Estratificado
21/2021/04 21:09:19,71,60,64,1011,-0.57,0.14,0.23,-0.38,-0.01,0.60,4.31,4.48,-0.57,1,Estratificado
21/2021/04 21:09:22,74,56,66,1013,0.13,0.14,0.17,-0.44,0.00,0.65,3.91,4.63,-0.83,1,Estratificado
21/2021/04 21:09:25,69,55,65,1011,-0.36,0.14,0.21,-0.43,-0.01,0.63,3.73,2.92,-1.12,1,Estratificado
21/2021/04 21:09:28,72,59,65,1009,-0.13,0.14,0.28,-0.42,0.01,0.64,3.96,3.83,-0.30,1,Estratificado
21/2021/04 21:09:31,72,58,64,1012,-0.01,0.14,0.16,-0.41,0.01,0.63,3.74,4.76,-0.60,1,Estratificado
