data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
19/2021/04 17:04:24,104,88,99,1023,0.07,0.49,0.95,-0.38,0.02,0.63,3.49,4.18,-0.67,2,Plug
19/2021/04 17:04:27,106,92,99,1023,0.17,0.49,0.94,-0.42,0.03,0.65,2.64,4.99,-2.07,2,Plug
19/2021/04 17:04:30,113,106,98,1023,-1.95,0.49,0.94,-0.44,0.03,0.68,4.49,-0.60,-0.23,2,Plug
19/2021/04 17:04:33,99,86,96,1023,-1.94,0.49,0.98,-0.38,0.00,0.62,3.50,3.59,-0.48,2,Plug
19/2021/04 17:04:36,105,91,100,1023,-0.18,0.49,0.98,-0.38,0.00,0.63,2.79,4.87,-1.77,2,Plug
19/2021/04 17:04:39,119,107,97,1023,0.08,0.49,0.93,-0.43,0.00,0.65,3.72,2.27,-0.28,2,Plug
19/2021/04 17:04:42,96,86,94,1023,-1.37,0.49,0.89,-0.41,0.02,0.64,3.89,3.22,-0.29,2,Plug
19/2021/04 17:04:45,103,93,99,1023,-1.04,0.49,0.96,-0.41,0.03,0.66,2.75,4.44,-1.63,2,Plug
19/2021/04 17:04:48,109,101,90,1023,-0.28,0.49,0.95,-0.43,0.00,0.65,3.38,2.62,-0.89,2,Plug
19/2021/04 17:04:51,98,82,93,1023,-1.92,0.49,0.88,-0.31,-0.03,0.63,4.48,-3.24,-2.04,2,Plug
19/2021/04 17:04:54,95,82,91,1023,0.10,0.49,1.01,-0.41,0.01,0.66,-1.97,-1.97,-1.97,2,Plug
19/2021/04 17:04:57,107,103,92,1023,-1.97,0.49,0.91,-0.45,0.04,0.63,3.17,-1.37,-2.10,2,Plug
19/2021/04 17:05:00,97,82,92,1023,-0.16,0.49,1.00,-0.39,0.00,0.63,3.52,3.18,-0.34,2,Plug
19/2021/04 17:05:03,96,85,93,1023,-1.86,0.49,0.87,-0.45,0.02,0.65,3.05,4.49,-0.92,2,Plug
19/2021/04 17:05:06,118,107,97,1023,-0.12,0.49,0.94,-0.43,-0.00,0.65,3.50,2.86,-0.76,2,Plug
19/2021/04 17:05:09,100,85,95,1023,-0.24,0.49,0.92,-0.41,-0.01,0.65,3.45,3.61,-0.56,2,Plug
19/2021/04 17:05:12,100,86,98,1023,-0.27,0.49,0.94,-0.41,0.02,0.65,2.93,4.61,-1.34,2,Plug
19/2021/04 17:05:15,109,101,95,1023,0.11,0.49,0.92,-0.46,-0.01,0.65,3.21,2.21,-1.09,2,Plug
19/2021/04 17:05:18,106,93,95,1023,-1.29,0.49,0.94,-0.43,0.02,0.67,3.79,1.76,-0.77,2,Plug
19/2021/04 17:05:21,97,86,98,1023,-0.19,0.49,0.96,-0.38,0.01,0.63,3.53,3.86,-1.09,2,Plug
19/2021/04 17:05:24,105,92,96,1023,-0.73,0.49,0.92,-0.42,0.00,0.64,2.96,4.70,-1.62,2,Plug
19/2021/04 17:05:27,115,106,98,1023,-0.09,0.49,0.85,-0.43,-0.00,0.65,3.92,1.79,0.15,2,Plug
19/2021/04 17:05:30,99,85,94,1023,0.00,0.49,0.94,-0.39,0.02,0.64,3.39,3.34,-0.89,2,Plug
19/2021/04 17:05:33,103,91,98,1023,-0.15,0.49,0.94,-0.41,0.01,0.64,2.74,3.69,-1.53,2,Plug
19/2021/04 17:05:36,105,106,98,1023,-0.56,0.49,0.93,-0.45,0.00,0.67,3.50,2.66,-0.90,2,Plug
19/2021/04 17:05:39,103,90,101,1023,-1.22,0.49,0.97,-0.41,0.01,0.64,3.33,2.79,-0.27,2,Plug
19/2021/04 17:05:42,103,90,95,1023,0.51,0.49,0.90,-0.40,0.01,0.63,3.03,4.04,-1.15,2,Plug
19/2021/04 17:05:45,117,108,99,1023,0.02,0.49,0.97,-0.43,-0.01,0.66,3.74,2.05,-0.34,2,Plug
19/2021/04 17:05:48,100,86,98,1023,-0.16,0.49,0.97,-0.41,0.00,0.63,3.52,3.73,-0.52,2,Plug
19/2021/04 17:05:51,104,91,97,1023,-0.20,0.49,0.94,-0.38,0.02,0.63,2.73,4.78,-1.60,2,Plug
19/2021/04 17:05:54,112,106,98,1023,0.37,0.49,1.03,-0.44,-0.02,0.66,4.06,0.53,1.12,2,Plug
19/2021/04 17:05:57,98,84,95,1023,-1.39,0.49,0.95,-0.40,0.02,0.63,3.20,4.31,-1.14,2,Plug
19/2021/04 17:06:00,106,91,98,1023,-0.12,0.49,0.91,-0.40,0.01,0.64,2.99,4.59,-1.21,2,Plug
19/2021/04 17:06:03,116,105,95,1023,0.24,0.49,0.83,-0.45,0.01,0.67,3.63,1.63,-0.34,2,Plug
19/2021/04 17:06:06,106,91,100,1023,-1.93,0.49,0.94,-0.41,0.00,0.64,3.48,3.56,-0.31,2,Plug
19/2021/04 17:06:09,101,86,96,1023,-0.20,0.49,0.97,-0.40,0.02,0.64,2.87,4.82,-1.04,2,Plug
19/2021/04 17:06:12,107,101,103,1023,-1.69,0.49,0.97,-0.43,-0.02,0.63,3.21,3.32,-1.02,2,Plug
19/2021/04 17:06:15,118,108,99,1023,-0.82,0.48,0.94,-0.47,0.00,0.67,3.46,2.75,-0.34,2,Plug
19/2021/04 17:06:18,102,87,98,1023,-1.36,0.49,0.99,-0.41,0.02,0.63,3.42,3.34,-0.57,2,Plug
19/2021/04 17:06:21,106,93,100,1023,-0.27,0.49,0.87,-0.43,0.04,0.64,1.76,4.56,-0.79,2,Plug
19/2021/04 17:06:24,114,111,101,1023,-1.44,0.49,0.94,-0.42,-0.01,0.64,3.56,3.21,-0.63,2,Plug
19/2021/04 17:06:27,103,92,102,1023,-1.93,0.49,0.87,-0.42,0.00,0.65,3.70,3.01,-0.17,2,Plug
19/2021/04 17:06:30,105,92,99,1023,-0.11,0.49,0.90,-0.41,-0.00,0.63,3.03,3.69,-0.38,2,Plug
19/2021/04 17:06:33,128,116,105,1023,-0.18,0.49,0.82,-0.42,0.02,0.64,3.29,2.72,-0.95,2,Plug
19/2021/04 17:06:36,108,94,105,1023,-0.23,0.49,0.90,-0.39,0.00,0.63,3.67,3.67,-0.32,2,Plug
19/2021/04 17:06:39,107,93,100,1023,-0.09,0.49,0.87,-0.41,0.01,0.64,2.68,4.93,-1.33,2,Plug
19/2021/04 17:06:42,126,108,101,1023,-0.84,0.49,0.94,-0.46,-0.01,0.66,3.62,2.79,-0.43,2,Plug
