data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
20/2021/04 15:30:33,41,27,54,1023,0.40,0.61,1.23,-0.40,0.09,0.65,2.84,4.61,-2.00,5,Golfada
20/2021/04 15:30:36,63,46,54,1023,-0.55,0.61,1.20,-0.42,0.03,0.66,3.53,2.09,-0.73,5,Golfada
20/2021/04 15:30:39,37,25,58,1023,2.00,0.60,1.20,-0.36,0.00,0.61,2.98,6.98,0.04,5,Golfada
20/2021/04 15:30:42,56,48,55,1023,-0.27,0.60,1.20,-0.40,0.02,0.65,3.44,2.64,-0.92,5,Golfada
20/2021/04 15:30:45,36,24,55,1023,0.25,0.61,1.21,-0.38,0.07,0.61,3.75,4.66,-0.64,5,Golfada
20/2021/04 15:30:48,50,38,55,1023,-0.54,0.60,1.24,-0.42,-0.01,0.65,3.02,4.26,-1.20,5,Golfada
20/2021/04 15:30:51,40,28,55,1023,-2.00,0.60,1.23,-0.43,-0.01,0.65,3.79,2.18,-0.31,5,Golfada
20/2021/04 15:30:54,45,22,55,1023,0.73,0.62,1.31,-0.39,0.01,0.64,3.52,3.14,-0.73,5,Golfada
20/2021/04 15:30:57,54,37,56,1023,-0.22,0.60,1.24,-0.45,0.01,0.66,2.95,3.47,-1.13,5,Golfada
20/2021/04 15:31:00,48,34,55,1023,-2.00,0.61,1.25,-0.47,-0.07,0.71,4.89,0.21,1.28,5,Golfada
20/2021/04 15:31:03,43,21,55,1023,-0.03,0.61,1.29,-0.39,0.03,0.63,3.58,4.89,-0.61,5,Golfada
20/2021/04 15:31:06,44,28,55,1023,-0.74,0.61,1.23,-0.41,0.05,0.64,3.67,2.37,-0.52,5,Golfada
