data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
19/2021/04 23:56:20,43,34,37,1023,-1.47,0.39,1.04,-0.35,-0.01,0.64,5.48,-1.82,0.70,5,Golfada
19/2021/04 23:56:23,56,45,38,1023,-0.44,0.37,0.98,-0.44,-0.03,0.64,3.66,3.01,-1.08,5,Golfada
19/2021/04 23:56:26,58,43,37,1023,-2.00,0.37,0.92,-0.42,0.01,0.66,4.33,3.29,-0.38,5,Golfada
19/2021/04 23:56:29,45,32,38,1023,0.03,0.38,1.01,-0.39,-0.01,0.63,4.05,3.41,-0.39,5,Golfada
19/2021/04 23:56:32,38,23,36,1023,-0.28,0.38,1.02,-0.39,0.02,0.63,3.94,4.68,-0.37,5,Golfada
19/2021/04 23:56:35,41,23,38,1023,-0.72,0.39,0.93,-0.39,0.03,0.68,3.91,2.24,-1.97,5,Golfada
19/2021/04 23:56:38,37,22,39,1023,-0.29,0.41,0.97,-0.33,0.04,0.62,3.14,7.44,-1.57,5,Golfada
19/2021/04 23:56:41,45,28,38,1023,-0.64,0.38,1.05,-0.43,0.02,0.64,3.00,3.95,-1.53,5,Golfada
19/2021/04 23:56:44,49,40,39,1023,-0.00,0.39,0.98,-0.46,-0.00,0.63,2.52,4.71,-1.51,5,Golfada
19/2021/04 23:56:47,56,44,37,1023,2.00,0.39,0.95,-0.43,0.00,0.65,4.33,2.68,-0.66,5,Golfada
19/2021/04 23:56:50,45,28,38,1023,-0.15,0.40,0.99,-0.37,0.02,0.62,4.25,3.37,-0.47,5,Golfada
19/2021/04 23:56:53,41,25,37,1023,0.08,0.40,1.01,-0.38,0.01,0.64,3.77,5.09,-0.23,5,Golfada
19/2021/04 23:56:56,41,26,38,1023,-0.11,0.42,0.94,-0.36,0.17,0.54,1.76,0.98,0.11,5,Golfada
19/2021/04 23:56:59,43,28,37,1023,0.11,0.40,1.08,-0.43,-0.01,0.64,3.58,3.48,-0.96,5,Golfada
19/2021/04 23:57:02,53,47,38,1023,-1.17,0.38,0.94,-0.44,-0.02,0.65,3.88,3.10,-0.50,5,Golfada
19/2021/04 23:57:05,53,41,38,1023,-1.00,0.41,0.93,-0.40,-0.00,0.64,4.18,2.70,-0.18,5,Golfada
19/2021/04 23:57:08,41,27,38,1023,-1.26,0.38,1.00,-0.29,0.06,0.63,3.58,6.10,-0.34,5,Golfada
19/2021/04 23:57:11,35,25,37,1023,0.52,0.40,1.06,-0.39,0.04,0.61,3.70,5.32,-0.66,5,Golfada
19/2021/04 23:57:14,41,22,38,1023,-2.00,0.40,0.90,-0.43,-0.01,0.65,3.10,4.38,-1.57,5,Golfada
19/2021/04 23:57:17,43,28,38,1023,0.00,0.41,0.99,-0.40,-0.00,-0.13,-15.70,-15.70,-15.70,5,Golfada
19/2021/04 23:57:20,48,40,38,1023,-0.50,0.39,0.98,-0.46,-0.02,0.68,2.85,3.89,-1.97,5,Golfada
19/2021/04 23:57:23,55,48,39,1023,-2.00,0.37,0.99,-0.44,0.19,0.53,2.06,-3.34,1.64,5,Golfada
19/2021/04 23:57:26,47,37,37,1023,0.12,0.38,0.94,-0.40,-0.01,0.63,3.77,3.86,0.03,5,Golfada
19/2021/04 23:57:29,39,24,37,1023,-2.00,0.37,0.96,-0.40,-0.03,0.62,4.18,3.85,-0.51,5,Golfada
19/2021/04 23:57:32,40,25,38,1023,0.03,0.38,0.99,-0.37,0.01,0.61,3.98,5.01,-0.47,5,Golfada
19/2021/04 23:57:35,45,23,39,1023,2.00,0.37,1.01,-0.41,0.05,0.64,3.65,5.23,-0.60,5,Golfada
19/2021/04 23:57:38,42,28,37,1023,-0.33,0.37,0.98,-0.44,0.01,0.64,3.43,4.10,-1.63,5,Golfada
19/2021/04 23:57:41,45,31,38,1023,0.11,0.37,0.99,-0.45,-0.01,0.65,3.32,3.30,-1.35,5,Golfada
19/2021/04 23:57:44,56,46,38,1023,-1.92,0.38,1.02,-0.44,-0.02,0.64,3.71,2.07,-0.93,5,Golfada
19/2021/04 23:57:47,46,34,37,1023,-1.20,0.37,0.95,-0.43,-0.03,0.67,4.20,1.47,0.38,5,Golfada
