data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
21/2021/04 19:19:25,59,50,51,1023,-0.98,0.39,0.78,-0.47,-0.01,0.64,3.08,6.66,-1.36,3,Estratificado
21/2021/04 19:19:28,65,57,52,1023,-0.19,0.41,0.88,-0.43,0.06,0.67,3.40,2.66,-0.63,3,Estratificado
21/2021/04 19:19:31,57,42,50,1023,-0.57,0.44,0.94,-0.48,0.05,0.66,3.80,2.95,0.17,3,Estratificado
21/2021/04 19:19:34,59,48,52,1023,-0.02,0.43,0.86,-0.41,0.02,0.63,2.98,4.40,-1.08,3,Estratificado
21/2021/04 19:19:37,59,49,51,1023,-2.00,0.43,0.84,-0.43,0.02,0.63,2.69,4.39,-1.85,3,Estratificado
21/2021/04 19:19:40,68,59,51,1023,0.92,0.39,0.91,-0.43,0.04,0.67,3.71,2.49,-0.61,3,Estratificado
21/2021/04 19:19:43,66,54,50,1023,-0.55,0.40,0.73,-0.41,-0.02,0.62,4.24,2.81,-0.16,3,Estratificado
21/2021/04 19:19:46,57,41,53,1023,0.13,0.40,0.80,-0.40,-0.03,0.61,3.73,4.68,-0.73,3,Estratificado
21/2021/04 19:19:49,60,49,53,1023,-2.00,0.38,0.85,-0.41,-0.04,0.64,3.65,4.44,-1.03,3,Estratificado
21/2021/04 19:19:52,61,48,51,1023,0.13,0.39,0.75,-0.40,0.03,0.64,2.95,5.09,-1.58,3,Estratificado
21/2021/04 19:19:55,60,53,50,1023,1.10,0.37,0.92,-0.43,-0.00,0.63,3.76,2.11,-0.71,3,Estratificado
21/2021/04 19:19:58,58,41,52,1023,-2.00,0.40,0.81,-0.44,0.01,0.63,4.66,0.33,-0.01,3,Estratificado
21/2021/04 19:20:01,58,42,50,1023,-0.36,0.37,0.88,-0.40,0.00,0.62,3.62,4.34,-0.64,3,Estratificado
21/2021/04 19:20:04,61,49,52,1023,-0.28,0.37,0.89,-0.43,-0.02,0.64,3.20,3.32,-1.27,3,Estratificado
21/2021/04 19:20:07,65,54,52,1023,-0.07,0.36,0.82,-0.40,0.06,0.65,3.85,2.44,-0.42,3,Estratificado
21/2021/04 19:20:10,55,39,51,1023,-0.75,0.36,0.81,-0.40,-0.01,0.62,4.24,3.52,-0.25,3,Estratificado
21/2021/04 19:20:13,50,47,52,1023,-2.00,0.36,0.79,-0.38,0.01,0.61,3.05,5.16,-0.96,3,Estratificado
21/2021/04 19:20:16,58,47,50,1023,0.10,0.36,0.82,-0.43,-0.04,0.63,3.52,3.31,-0.79,3,Estratificado
21/2021/04 19:20:19,69,54,51,1023,1.25,0.36,0.85,-0.43,0.07,0.68,3.77,0.80,-0.37,3,Estratificado
21/2021/04 19:20:22,58,46,51,1023,0.31,0.36,0.89,-0.42,-0.01,0.66,3.89,2.69,-0.20,3,Estratificado
21/2021/04 19:20:25,55,42,51,1023,-0.52,0.36,0.80,-0.39,0.00,0.62,3.89,3.91,-0.59,3,Estratificado
21/2021/04 19:20:28,66,45,51,1023,-0.27,0.36,0.67,-0.40,0.00,0.63,3.30,5.43,-1.31,3,Estratificado
21/2021/04 19:20:31,59,47,51,1023,-0.17,0.36,0.89,-0.43,-0.02,0.65,3.41,3.53,-0.89,3,Estratificado
21/2021/04 19:20:34,60,50,52,1023,-0.28,0.36,0.86,-0.40,-0.01,0.64,4.05,4.02,-0.26,3,Estratificado
21/2021/04 19:20:37,56,40,51,1023,0.32,0.36,0.85,-0.40,-0.00,0.61,3.93,4.34,-0.52,3,Estratificado
21/2021/04 19:20:40,63,45,52,1023,0.64,0.35,0.81,-0.42,-0.00,0.63,3.09,5.93,-0.99,3,Estratificado
21/2021/04 19:20:43,60,50,52,1023,-0.06,0.35,0.87,-0.41,-0.02,0.64,3.29,3.90,-1.40,3,Estratificado
21/2021/04 19:20:46,63,50,51,1023,-2.00,0.35,0.84,-0.43,0.00,0.65,3.46,2.79,-0.38,3,Estratificado
21/2021/04 19:20:49,58,43,51,1023,0.33,0.35,0.88,-0.40,0.03,0.62,3.67,4.76,-0.68,3,Estratificado
21/2021/04 19:20:52,60,48,51,1023,0.48,0.35,0.81,-0.44,0.03,0.64,3.12,3.84,-0.89,3,Estratificado
21/2021/04 19:20:55,60,49,50,1023,0.10,0.36,0.79,-0.42,0.01,0.63,3.86,3.03,-0.60,3,Estratificado
21/2021/04 19:20:58,55,41,50,1023,-0.10,0.35,0.83,-0.41,0.01,0.63,3.45,4.63,-0.52,3,Estratificado
21/2021/04 19:21:01,60,48,52,1023,0.01,0.35,0.77,-0.43,-0.01,0.64,3.25,3.06,-1.13,3,Estratificado
21/2021/04 19:21:04,63,50,52,1023,-0.28,0.35,0.76,-0.42,-0.01,0.63,3.96,2.67,-0.12,3,Estratificado
21/2021/04 19:21:07,55,42,51,1023,-1.51,0.35,0.83,-0.40,0.01,0.63,3.56,5.03,-0.35,3,Estratificado
21/2021/04 19:21:10,57,46,51,1023,-1.20,0.35,0.80,-0.44,0.03,0.65,3.55,2.09,-0.34,3,Estratificado
21/2021/04 19:21:13,68,52,50,1023,0.31,0.35,0.89,-0.42,-0.05,0.64,3.55,3.19,-0.92,3,Estratificado
21/2021/04 19:21:16,63,52,50,1023,-1.20,0.36,0.77,-0.43,-0.02,0.64,3.91,2.86,-0.03,3,Estratificado
21/2021/04 19:21:19,57,35,50,1023,0.38,0.37,0.77,-0.39,-0.03,0.60,3.57,5.44,-1.21,3,Estratificado
21/2021/04 19:21:22,58,41,51,1023,0.93,0.38,0.70,-0.38,-0.03,0.62,4.31,2.54,-0.17,3,Estratificado
21/2021/04 19:21:25,59,47,51,1023,-0.76,0.39,0.88,-0.46,0.03,0.65,2.92,4.17,-1.26,3,Estratificado
21/2021/04 19:21:28,72,55,53,1023,0.76,0.39,0.86,-0.43,-0.02,0.65,3.64,2.35,-0.85,3,Estratificado
21/2021/04 19:21:31,67,52,52,1023,-1.34,0.42,0.78,-0.46,-0.00,0.67,4.34,2.68,0.83,3,Estratificado
21/2021/04 19:21:34,58,43,53,1023,-1.85,0.53,0.87,-0.45,-0.01,0.64,3.20,3.18,-1.21,3,Estratificado
