data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
21/2021/04 14:41:23,33,23,32,1023,-0.79,0.29,0.47,-0.42,-0.02,0.64,3.18,4.10,-1.06,1,Estratificado
21/2021/04 14:41:26,44,40,31,1023,-0.70,0.29,0.43,-0.46,-0.01,0.66,3.37,2.42,-0.60,1,Estratificado
21/2021/04 14:41:29,40,28,32,1023,0.15,0.29,0.53,-0.41,0.00,0.63,3.70,3.18,-0.49,1,Estratificado
21/2021/04 14:41:32,28,16,30,1023,-0.02,0.28,0.48,-0.39,-0.00,0.62,3.66,4.25,-0.53,1,Estratificado
21/2021/04 14:41:35,32,20,31,1023,-0.19,0.28,0.44,-0.42,0.01,0.63,2.92,3.85,-1.24,1,Estratificado
21/2021/04 14:41:38,48,37,30,1023,0.01,0.28,0.51,-0.45,-0.01,0.64,3.37,2.31,-0.69,1,Estratificado
21/2021/04 14:41:41,40,29,31,1023,-0.26,0.28,0.48,-0.44,0.00,0.64,4.08,2.98,-0.68,1,Estratificado
21/2021/04 14:41:44,32,17,31,1023,-0.06,0.28,0.47,-0.39,-0.01,0.61,3.73,3.95,-0.65,1,Estratificado
21/2021/04 14:41:47,33,21,32,1023,-0.05,0.28,0.53,-0.43,0.01,0.65,3.10,4.13,-0.96,1,Estratificado
21/2021/04 14:41:50,41,33,32,1023,-0.06,0.28,0.45,-0.47,0.01,0.67,3.11,2.26,-0.87,1,Estratificado
21/2021/04 14:41:53,45,34,31,1023,-0.21,0.28,0.45,-0.43,0.00,0.65,3.66,2.24,-0.35,1,Estratificado
21/2021/04 14:41:56,31,16,30,1023,-0.54,0.28,0.52,-0.37,-0.00,0.62,3.86,4.12,-0.60,1,Estratificado
21/2021/04 14:41:59,22,13,31,1023,0.01,0.28,0.44,-0.40,0.00,0.63,3.23,4.62,-1.05,1,Estratificado
21/2021/04 14:42:02,33,19,32,1023,-0.14,0.28,0.40,-0.42,-0.00,0.63,2.97,4.32,-1.11,1,Estratificado
21/2021/04 14:42:05,59,39,31,1023,-0.03,0.27,0.49,-0.42,-0.00,0.64,3.40,2.93,-0.66,1,Estratificado
21/2021/04 14:42:08,38,19,31,1023,-0.78,0.27,0.48,-0.42,0.00,0.62,3.89,3.44,-0.15,1,Estratificado
21/2021/04 14:42:11,30,15,32,1023,-0.13,0.27,0.46,-0.38,0.01,0.62,3.54,4.89,-0.66,1,Estratificado
21/2021/04 14:42:14,33,20,31,1023,-0.10,0.27,0.49,-0.36,-0.04,0.58,3.41,3.58,-1.62,1,Estratificado
21/2021/04 14:42:17,49,37,32,1023,-0.25,0.27,0.40,-0.48,-0.01,0.68,3.66,2.49,-0.16,1,Estratificado
21/2021/04 14:42:20,32,17,32,1023,-0.34,0.28,0.46,-0.39,0.01,0.62,3.53,4.34,-0.79,1,Estratificado
21/2021/04 14:42:23,34,22,32,1023,-1.20,0.27,0.47,-0.44,-0.00,0.65,2.89,3.86,-1.18,1,Estratificado
21/2021/04 14:42:26,44,38,31,1023,-0.46,0.27,0.44,-0.43,-0.00,0.65,3.56,2.90,-0.65,1,Estratificado
21/2021/04 14:42:29,32,18,32,1023,-0.08,0.27,0.41,-0.39,0.02,0.62,3.60,4.69,-0.59,1,Estratificado
21/2021/04 14:42:32,34,20,31,1023,0.03,0.27,0.44,-0.46,0.01,0.65,2.69,3.97,-1.18,1,Estratificado
21/2021/04 14:42:35,48,38,31,1023,0.04,0.28,0.34,-0.46,-0.02,0.65,3.34,1.86,-0.83,1,Estratificado
21/2021/04 14:42:38,37,24,31,1023,-0.09,0.27,0.52,-0.41,0.00,0.62,3.89,2.76,-0.07,1,Estratificado
21/2021/04 14:42:41,28,15,32,1023,-0.21,0.28,0.47,-0.38,0.01,0.62,3.60,4.96,-0.72,1,Estratificado
21/2021/04 14:42:44,34,23,32,1023,-0.59,0.29,0.42,-0.45,0.00,0.65,3.00,3.26,-1.02,1,Estratificado
21/2021/04 14:42:47,46,37,31,1023,-0.63,0.27,0.44,-0.45,-0.01,0.65,3.69,2.24,-0.73,1,Estratificado
21/2021/04 14:42:50,41,28,32,1023,0.60,0.27,0.54,-0.42,-0.00,0.64,3.98,3.40,-0.14,1,Estratificado
21/2021/04 14:42:53,35,17,31,1023,-0.15,0.27,0.48,-0.40,0.00,0.62,3.52,4.48,-0.64,1,Estratificado
21/2021/04 14:42:56,34,22,31,1023,-0.49,0.27,0.47,-0.46,0.01,0.64,3.21,3.60,-1.07,1,Estratificado
21/2021/04 14:42:59,49,37,32,1023,0.19,0.27,0.44,-0.44,0.00,0.63,3.37,2.20,-0.69,1,Estratificado
21/2021/04 14:43:02,45,29,31,1023,-0.09,0.29,0.44,-0.41,-0.01,0.63,3.92,2.83,-0.31,1,Estratificado
21/2021/04 14:43:05,33,17,31,1023,-0.02,0.27,0.45,-0.40,0.01,0.62,3.52,4.82,-0.63,1,Estratificado
21/2021/04 14:43:08,31,15,32,1023,-0.06,0.27,0.46,-0.43,0.00,0.65,3.07,4.78,-1.17,1,Estratificado
21/2021/04 14:43:11,34,22,31,1023,-0.40,0.27,0.40,-0.42,-0.01,0.64,2.82,3.50,-1.27,1,Estratificado
21/2021/04 14:43:14,43,36,30,1023,-0.32,0.25,0.45,-0.42,-0.01,0.64,3.61,2.42,-0.69,1,Estratificado
21/2021/04 14:43:17,45,35,31,1023,-0.13,0.25,0.38,-0.42,-0.01,0.64,3.68,2.81,-0.31,1,Estratificado
21/2021/04 14:43:20,33,17,31,1023,-0.23,0.25,0.40,-0.39,0.01,0.62,3.65,4.75,-0.80,1,Estratificado
21/2021/04 14:43:23,35,15,31,1023,-0.18,0.25,0.42,-0.42,0.01,0.64,3.27,5.09,-0.93,1,Estratificado
21/2021/04 14:43:26,35,21,32,1023,-0.08,0.25,0.38,-0.42,-0.01,0.63,3.08,3.27,-1.22,1,Estratificado
21/2021/04 14:43:29,48,37,33,1023,-0.17,0.25,0.43,-0.40,-0.01,0.64,3.83,3.32,-0.60,1,Estratificado
21/2021/04 14:43:32,32,16,31,1023,0.08,0.25,0.44,-0.38,0.04,0.63,3.79,4.24,-0.72,1,Estratificado
