data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
22/2021/04 01:43:31,59,48,55,1004,0.08,0.19,0.33,-0.41,-0.01,0.64,3.88,2.92,-0.48,2,Estratificado
22/2021/04 01:43:34,62,51,56,1004,-0.09,0.20,0.25,-0.43,-0.00,0.62,4.10,2.60,0.06,2,Estratificado
22/2021/04 01:43:37,62,48,56,1009,-0.08,0.19,0.36,-0.44,0.01,0.64,3.08,4.98,-1.15,2,Estratificado
22/2021/04 01:43:40,68,46,56,1009,-0.35,0.19,0.33,-0.41,0.01,0.63,3.47,5.17,-0.92,2,Estratificado
22/2021/04 01:43:43,59,47,55,1007,-0.35,0.20,0.28,-0.45,-0.00,0.64,3.78,2.49,-0.95,2,Estratificado
22/2021/04 01:43:46,60,47,55,1005,0.12,0.19,0.35,-0.44,-0.01,0.65,3.53,2.70,-0.98,2,Estratificado
22/2021/04 01:43:49,62,50,56,1005,0.00,0.19,0.33,-0.41,-0.01,0.63,4.30,3.62,-0.28,2,Estratificado
22/2021/04 01:43:52,61,49,57,1007,0.14,0.19,0.31,-0.40,0.00,0.62,3.85,4.25,-0.72,2,Estratificado
22/2021/04 01:43:55,59,44,55,1008,-0.52,0.21,0.31,-0.44,0.01,0.65,3.44,3.33,-1.27,2,Estratificado
22/2021/04 01:43:58,56,47,55,1006,-0.31,0.19,0.34,-0.44,0.01,0.66,3.78,2.50,-0.88,2,Estratificado
22/2021/04 01:44:01,58,48,54,1006,-2.00,0.18,0.31,-0.41,-0.00,0.62,4.24,3.54,-0.46,2,Estratificado
22/2021/04 01:44:04,59,48,55,1010,-0.19,0.18,0.25,-0.41,-0.00,0.63,3.89,3.50,-0.34,2,Estratificado
22/2021/04 01:44:07,58,44,55,1008,-0.11,0.18,0.35,-0.43,0.00,0.62,3.51,2.89,-1.08,2,Estratificado
22/2021/04 01:44:10,60,47,54,1005,-0.04,0.18,0.24,-0.42,0.01,0.63,3.91,3.69,-0.37,2,Estratificado
22/2021/04 01:44:13,60,47,56,1008,-0.39,0.18,0.38,-0.43,0.00,0.63,3.57,4.31,-0.66,2,Estratificado
22/2021/04 01:44:16,59,44,56,1007,-0.35,0.18,0.27,-0.42,-0.01,0.62,3.63,2.76,-0.85,2,Estratificado
22/2021/04 01:44:19,60,48,54,1006,0.10,0.18,0.33,-0.41,-0.00,0.63,4.13,3.63,-0.52,2,Estratificado
22/2021/04 01:44:22,60,48,55,1011,-0.77,0.18,0.27,-0.43,-0.01,0.63,3.78,4.27,-0.66,2,Estratificado
22/2021/04 01:44:25,58,48,56,1007,-0.94,0.18,0.31,-0.44,-0.00,0.64,3.44,3.09,-0.85,2,Estratificado
22/2021/04 01:44:28,61,48,56,1006,-0.24,0.18,0.33,-0.41,0.00,0.63,3.98,3.13,-0.50,2,Estratificado
22/2021/04 01:44:31,59,46,54,1006,-0.11,0.18,0.28,-0.40,0.01,0.62,3.81,3.66,-0.63,2,Estratificado
22/2021/04 01:44:34,62,50,56,1010,-0.30,0.18,0.34,-0.43,0.00,0.64,3.82,4.41,-0.54,2,Estratificado
22/2021/04 01:44:37,61,47,57,1007,-0.30,0.19,0.26,-0.42,0.00,0.63,3.51,2.92,-1.09,2,Estratificado
22/2021/04 01:44:40,56,50,56,1003,-0.12,0.19,0.23,-0.45,0.01,0.67,4.09,2.43,-0.11,2,Estratificado
22/2021/04 01:44:43,60,46,55,1010,0.08,0.19,0.37,-0.40,-0.01,0.62,3.85,3.97,-0.57,2,Estratificado
22/2021/04 01:44:46,59,46,55,1009,0.03,0.18,0.21,-0.46,0.00,0.64,3.46,3.05,-1.17,2,Estratificado
22/2021/04 01:44:49,63,50,57,1003,0.32,0.18,0.39,-0.45,-0.07,0.66,3.83,2.96,-0.69,2,Estratificado
22/2021/04 01:44:52,60,49,54,1008,-0.09,0.19,0.26,-0.41,-0.00,0.61,4.15,3.34,-0.37,2,Estratificado
22/2021/04 01:44:55,61,48,55,1012,-0.08,0.18,0.25,-0.44,0.00,0.65,3.76,4.27,-0.44,2,Estratificado
22/2021/04 01:44:58,59,47,55,1009,-0.40,0.19,0.35,-0.44,-0.02,0.63,3.56,2.79,-1.03,2,Estratificado
22/2021/04 01:45:01,61,48,55,1006,0.02,0.20,0.32,-0.41,0.00,0.63,3.92,2.74,-0.72,2,Estratificado
22/2021/04 01:45:04,60,48,54,1008,0.11,0.24,0.30,-0.42,-0.00,0.63,4.13,3.41,-0.56,2,Estratificado
22/2021/04 01:45:07,61,48,56,1010,0.03,0.22,0.35,-0.41,0.00,0.63,3.72,4.21,-0.58,2,Estratificado
22/2021/04 01:45:10,60,46,56,1009,-0.27,0.23,0.29,-0.44,0.00,0.65,3.37,4.53,-0.92,2,Estratificado
22/2021/04 01:45:13,59,45,55,1008,-0.73,0.19,0.26,-0.43,-0.02,0.63,3.47,3.86,-1.50,2,Estratificado
22/2021/04 01:45:16,67,48,56,1004,-0.06,0.18,0.29,-0.41,-0.00,0.64,3.57,3.50,-0.92,2,Estratificado
22/2021/04 01:45:19,60,49,56,1007,-0.12,0.18,0.31,-0.39,-0.00,0.62,3.99,3.97,-0.82,2,Estratificado
22/2021/04 01:45:22,57,47,55,1009,-0.03,0.18,0.24,-0.41,0.01,0.64,3.82,3.75,-0.74,2,Estratificado
22/2021/04 01:45:25,58,47,55,1008,0.11,0.17,0.38,-0.45,-0.01,0.63,3.47,2.69,-1.22,2,Estratificado
22/2021/04 01:45:28,58,45,54,1007,-0.03,0.18,0.19,-0.43,0.00,0.65,3.70,2.89,-0.85,2,Estratificado
