data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
21/2021/04 22:17:06,64,48,64,1023,-0.22,0.19,0.58,-0.38,-0.01,0.62,4.07,4.11,-0.79,5,Estratificado
21/2021/04 22:17:09,62,46,63,1023,0.32,0.19,0.66,-0.43,-0.01,0.64,3.30,3.95,-0.85,5,Estratificado
21/2021/04 22:17:12,76,60,65,1023,-0.28,0.18,0.63,-0.40,0.01,0.63,2.57,3.09,-2.04,5,Estratificado
21/2021/04 22:17:15,77,74,66,1023,0.03,0.18,0.72,-0.42,-0.01,0.63,3.83,3.54,-0.75,5,Estratificado
21/2021/04 22:17:18,67,51,65,1023,0.23,0.18,0.61,-0.39,0.00,0.62,3.85,4.41,-0.47,5,Estratificado
21/2021/04 22:17:21,68,48,67,1023,-0.91,0.18,0.57,-0.43,0.02,0.63,3.41,4.20,-0.98,5,Estratificado
21/2021/04 22:17:24,70,58,65,1023,0.78,0.18,0.75,-0.44,-0.04,0.63,3.37,3.11,-0.95,5,Estratificado
21/2021/04 22:17:27,81,72,64,1023,-0.14,0.18,0.60,-0.44,0.01,0.66,3.96,3.18,-0.14,5,Estratificado
21/2021/04 22:17:30,68,51,66,1023,0.63,0.18,0.69,-0.40,-0.00,0.64,4.60,4.83,-0.07,5,Estratificado
21/2021/04 22:17:33,62,45,64,1023,-0.39,0.18,0.63,-0.44,0.02,0.64,3.68,4.18,-0.74,5,Estratificado
21/2021/04 22:17:36,75,60,66,1023,-0.10,0.18,0.65,-0.43,0.01,0.61,3.27,3.91,-1.02,5,Estratificado
21/2021/04 22:17:39,78,69,63,1023,-0.02,0.18,0.55,-0.44,-0.01,0.64,4.21,3.08,-0.65,5,Estratificado
21/2021/04 22:17:42,63,50,65,1023,-1.30,0.18,0.69,-0.40,-0.00,0.63,3.88,4.33,-0.67,5,Estratificado
21/2021/04 22:17:45,66,50,63,1023,0.09,0.18,0.64,-0.42,0.03,0.62,3.34,3.03,-1.02,5,Estratificado
21/2021/04 22:17:48,78,68,64,1023,-0.40,0.18,0.59,-0.42,0.00,0.63,3.85,2.68,-0.69,5,Estratificado
21/2021/04 22:17:51,80,70,65,1023,1.70,0.18,0.65,-0.41,-0.01,0.64,4.15,3.53,-0.29,5,Estratificado
21/2021/04 22:17:54,69,51,66,1023,-0.12,0.18,0.50,-0.42,-0.03,0.62,3.90,5.89,-0.82,5,Estratificado
21/2021/04 22:17:57,61,49,65,1023,-0.06,0.18,0.63,-0.41,0.02,0.63,3.93,4.60,-0.56,5,Estratificado
21/2021/04 22:18:00,63,46,65,1023,-0.41,0.18,0.58,-0.45,0.11,0.65,3.18,8.82,-1.67,5,Estratificado
21/2021/04 22:18:03,67,55,64,1023,0.46,0.18,0.78,-0.42,0.01,0.63,3.28,3.11,-1.14,5,Estratificado
21/2021/04 22:18:06,84,75,65,1023,0.30,0.18,0.56,-0.50,-0.04,0.67,3.83,1.89,-0.79,5,Estratificado
21/2021/04 22:18:09,78,70,67,1023,0.56,0.18,0.73,-0.42,0.01,0.64,3.86,3.34,-0.59,5,Estratificado
21/2021/04 22:18:12,64,47,65,1023,0.20,0.18,0.67,-0.38,0.01,0.61,4.13,4.08,-0.63,5,Estratificado
21/2021/04 22:18:15,59,46,65,1023,-0.91,0.18,0.66,-0.41,-0.02,0.61,3.62,4.48,-0.67,5,Estratificado
