data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
21/2021/04 19:41:15,55,36,51,1023,0.37,0.39,0.67,-0.44,0.00,0.64,3.16,4.63,-1.15,2,Estratificado
21/2021/04 19:41:18,69,63,50,1023,0.02,0.39,0.73,-0.44,-0.02,0.64,3.85,2.71,-0.51,2,Estratificado
21/2021/04 19:41:21,55,38,51,1023,-1.43,0.38,0.70,-0.39,0.01,0.63,3.90,4.46,-0.67,2,Estratificado
21/2021/04 19:41:24,56,39,51,1023,-0.09,0.39,0.72,-0.46,-0.00,0.64,3.29,4.24,-1.11,2,Estratificado
21/2021/04 19:41:27,71,65,50,1023,-0.31,0.39,0.78,-0.42,-0.00,0.64,3.88,3.34,-0.47,2,Estratificado
21/2021/04 19:41:30,54,36,50,1023,-0.95,0.40,0.75,-0.37,0.00,0.61,3.81,4.96,-0.39,2,Estratificado
21/2021/04 19:41:33,50,36,50,1023,0.05,0.38,0.71,-0.46,0.00,0.65,3.10,4.63,-1.11,2,Estratificado
21/2021/04 19:41:36,71,61,51,1023,-0.86,0.39,0.69,-0.44,-0.00,0.64,3.67,2.23,-0.92,2,Estratificado
21/2021/04 19:41:39,55,38,50,1023,-0.33,0.38,0.78,-0.38,0.00,0.61,4.23,3.85,-0.44,2,Estratificado
21/2021/04 19:41:42,53,37,51,1023,-0.12,0.39,0.69,-0.45,0.01,0.65,3.15,4.02,-1.01,2,Estratificado
21/2021/04 19:41:45,69,63,51,1023,0.11,0.38,0.75,-0.42,-0.01,0.63,3.62,2.77,-0.80,2,Estratificado
21/2021/04 19:41:48,53,36,50,1023,-0.64,0.40,0.70,-0.40,-0.00,0.61,3.67,4.50,-0.72,2,Estratificado
21/2021/04 19:41:51,56,40,50,1023,0.16,0.39,0.69,-0.44,-0.00,0.65,2.95,4.24,-1.52,2,Estratificado
21/2021/04 19:41:54,67,64,51,1023,-0.30,0.39,0.79,-0.45,0.01,0.65,3.73,2.48,-0.76,2,Estratificado
21/2021/04 19:41:57,54,36,50,1023,-0.96,0.40,0.66,-0.32,-0.02,0.59,4.43,4.20,-0.63,2,Estratificado
21/2021/04 19:42:00,50,34,51,1023,0.11,0.37,0.78,-0.43,-0.03,0.63,3.53,4.63,-0.96,2,Estratificado
21/2021/04 19:42:03,63,55,51,1023,-0.79,0.38,0.74,-0.46,0.00,0.66,3.19,2.07,-0.97,2,Estratificado
21/2021/04 19:42:06,67,54,52,1023,0.18,0.37,0.69,-0.42,-0.00,0.63,3.98,3.38,-0.38,2,Estratificado
21/2021/04 19:42:09,49,38,50,1023,-0.99,0.38,0.67,-0.35,-0.01,0.60,4.48,1.06,-0.16,2,Estratificado
21/2021/04 19:42:12,56,41,50,1023,-0.47,0.37,0.69,-0.43,0.00,0.63,3.15,3.82,-1.49,2,Estratificado
21/2021/04 19:42:15,76,62,51,1023,0.55,0.37,0.66,-0.43,-0.01,0.65,4.07,2.20,0.18,2,Estratificado
21/2021/04 19:42:18,54,35,50,1023,-0.28,0.37,0.73,-0.41,0.01,0.62,3.60,4.40,-0.75,2,Estratificado
21/2021/04 19:42:21,56,41,51,1023,0.71,0.37,0.75,-0.43,0.00,0.63,3.35,3.05,-1.28,2,Estratificado
21/2021/04 19:42:24,63,54,50,1023,-1.29,0.37,0.71,-0.44,-0.01,0.63,3.93,2.72,-0.43,2,Estratificado
21/2021/04 19:42:27,54,33,51,1023,0.57,0.38,0.75,-0.39,-0.00,0.62,3.24,4.81,-0.46,2,Estratificado
21/2021/04 19:42:30,70,61,51,1023,0.26,0.37,0.73,-0.43,-0.01,0.64,4.16,1.29,-0.42,2,Estratificado
21/2021/04 19:42:33,56,38,52,1023,-0.09,0.38,0.67,-0.40,0.01,0.62,3.81,4.92,-0.52,2,Estratificado
21/2021/04 19:42:36,57,41,50,1023,-0.23,0.38,0.70,-0.44,0.01,0.66,2.89,4.11,-1.14,2,Estratificado
21/2021/04 19:42:39,69,64,51,1023,-1.22,0.37,0.78,-0.42,-0.02,0.64,3.60,2.90,-0.77,2,Estratificado
21/2021/04 19:42:42,56,37,51,1023,-0.00,0.38,0.62,-0.43,0.01,0.61,3.84,4.61,-0.59,2,Estratificado
21/2021/04 19:42:45,58,33,49,1023,-0.74,0.37,0.68,-0.41,-0.00,0.63,3.33,5.37,-1.06,2,Estratificado
21/2021/04 19:42:48,62,46,51,1023,-0.09,0.37,0.71,-0.44,-0.01,0.64,3.08,3.56,-0.96,2,Estratificado
21/2021/04 19:42:51,72,63,51,1023,1.46,0.37,0.66,-0.44,-0.02,0.62,3.52,2.58,-0.59,2,Estratificado
21/2021/04 19:42:54,54,37,51,1023,-0.10,0.37,0.64,-0.40,-0.01,0.62,3.83,4.17,-0.58,2,Estratificado
21/2021/04 19:42:57,53,35,52,1023,0.36,0.36,0.72,-0.43,0.02,0.67,3.50,3.01,-0.03,2,Estratificado
21/2021/04 19:43:00,57,43,52,1023,0.03,0.37,0.72,-0.42,0.00,0.62,3.21,3.56,-1.20,2,Estratificado
21/2021/04 19:43:03,67,65,51,1023,-2.00,0.37,0.66,-0.44,0.01,0.63,3.30,4.56,-1.31,2,Estratificado
21/2021/04 19:43:06,59,48,50,1023,0.79,0.37,0.65,-0.40,-0.01,0.62,4.07,3.12,-0.31,2,Estratificado
21/2021/04 19:43:09,51,33,50,1023,-0.34,0.37,0.74,-0.41,0.01,0.63,3.64,4.60,-0.63,2,Estratificado
21/2021/04 19:43:12,57,43,52,1023,-0.27,0.37,0.64,-0.41,-0.00,0.62,3.28,3.80,-1.11,2,Estratificado
21/2021/04 19:43:15,67,59,51,1023,-0.18,0.37,0.70,-0.42,-0.04,0.64,3.79,3.05,-0.27,2,Estratificado
21/2021/04 19:43:18,53,36,52,1023,-2.00,0.36,0.68,-0.36,0.02,0.60,3.25,5.28,-1.47,2,Estratificado
21/2021/04 19:43:21,70,64,51,1023,-0.89,0.37,0.69,-0.45,0.04,0.65,3.02,3.41,-1.11,2,Estratificado
21/2021/04 19:43:24,53,38,50,1023,-1.22,0.36,0.76,-0.41,-0.00,0.62,4.06,3.65,-0.36,2,Estratificado
21/2021/04 19:43:27,64,53,50,1023,0.03,0.37,0.67,-0.44,-0.04,0.65,3.37,2.89,-1.02,2,Estratificado
21/2021/04 19:43:30,53,37,51,1023,-0.19,0.37,0.67,-0.40,-0.00,0.62,3.95,3.60,-0.45,2,Estratificado
21/2021/04 19:43:33,55,40,50,1023,-2.00,0.37,0.69,-0.42,-0.02,0.65,3.32,4.17,-0.68,2,Estratificado
