data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
21/2021/04 19:54:57,52,35,49,1023,-0.15,0.42,0.67,-0.40,0.00,0.63,3.82,4.56,-0.56,1,Estratificado
21/2021/04 19:54:57,57,43,50,1023,-2.00,0.42,0.69,-0.41,-0.01,0.62,3.12,3.19,-1.16,1,Estratificado
21/2021/04 19:54:57,61,53,52,1023,0.34,0.42,0.62,-0.42,-0.01,0.62,4.12,2.72,0.06,1,Estratificado
21/2021/04 19:54:58,50,34,49,1023,-1.02,0.42,0.69,-0.40,0.01,0.64,3.09,4.70,-1.07,1,Estratificado
21/2021/04 19:55:01,63,64,52,1023,0.51,0.42,0.65,-0.41,-0.01,0.63,3.66,3.27,-0.58,1,Estratificado
21/2021/04 19:55:04,55,37,49,1023,-0.31,0.42,0.63,-0.39,0.01,0.62,3.84,4.84,-0.65,1,Estratificado
21/2021/04 19:55:07,55,42,49,1023,0.04,0.42,0.66,-0.44,0.01,0.64,3.19,3.49,-1.13,1,Estratificado
21/2021/04 19:55:10,72,62,51,1023,-0.51,0.42,0.67,-0.40,0.01,0.64,3.80,3.92,-0.54,1,Estratificado
21/2021/04 19:55:13,57,39,52,1023,-1.59,0.42,0.64,-0.40,0.00,0.62,4.11,4.12,-0.34,1,Estratificado
21/2021/04 19:55:16,59,34,51,1023,0.57,0.42,0.65,-0.40,0.00,0.62,3.60,4.21,-0.66,1,Estratificado
21/2021/04 19:55:19,57,43,52,1023,-0.20,0.42,0.67,-0.43,-0.01,0.64,3.66,3.46,-0.86,1,Estratificado
21/2021/04 19:55:22,65,52,50,1023,-0.94,0.42,0.67,-0.47,-0.02,0.65,3.47,2.46,-1.02,1,Estratificado
21/2021/04 19:55:25,61,46,51,1023,0.69,0.42,0.65,-0.42,-0.00,0.65,3.96,2.65,-0.04,1,Estratificado
21/2021/04 19:55:28,54,39,51,1023,0.49,0.42,0.68,-0.40,0.00,0.61,3.54,4.60,-0.86,1,Estratificado
21/2021/04 19:55:31,61,50,51,1023,0.39,0.42,0.64,-0.42,-0.00,0.63,3.17,3.39,-1.10,1,Estratificado
21/2021/04 19:55:34,69,61,49,1023,-1.18,0.42,0.68,-0.43,-0.00,0.65,3.95,2.85,-0.27,1,Estratificado
21/2021/04 19:55:37,55,39,52,1023,-0.78,0.42,0.66,-0.38,0.01,0.61,3.89,4.21,-0.68,1,Estratificado
21/2021/04 19:55:40,57,41,51,1023,-0.17,0.42,0.65,-0.42,0.01,0.64,3.07,4.85,-1.24,1,Estratificado
21/2021/04 19:55:43,63,51,52,1023,-0.21,0.42,0.63,-0.41,0.00,0.61,3.95,2.24,-0.05,1,Estratificado
21/2021/04 19:55:46,53,35,51,1023,0.55,0.42,0.65,-0.42,0.01,0.64,3.29,4.85,-1.22,1,Estratificado
21/2021/04 19:55:49,74,63,51,1023,-0.90,0.42,0.64,-0.42,0.01,0.64,3.76,2.50,-0.39,1,Estratificado
21/2021/04 19:55:52,57,37,50,1023,-0.93,0.42,0.67,-0.40,0.00,0.62,3.79,4.43,-0.66,1,Estratificado
21/2021/04 19:55:55,56,40,52,1023,1.28,0.42,0.66,-0.45,0.01,0.64,3.25,4.04,-0.94,1,Estratificado
21/2021/04 19:55:58,57,52,49,1023,0.19,0.42,0.64,-0.44,-0.01,0.64,3.20,3.15,-1.48,1,Estratificado
21/2021/04 19:56:01,75,63,51,1023,0.31,0.42,0.68,-0.41,-0.02,0.64,3.85,3.26,-0.42,1,Estratificado
21/2021/04 19:56:04,62,49,50,1023,-0.45,0.42,0.66,-0.42,-0.00,0.63,4.15,3.11,-0.47,1,Estratificado
21/2021/04 19:56:07,53,37,50,1023,-0.48,0.42,0.63,-0.42,0.01,0.64,3.81,3.66,-0.19,1,Estratificado
21/2021/04 19:56:10,50,35,51,1023,0.83,0.42,0.65,-0.38,0.01,0.61,3.59,4.83,-0.72,1,Estratificado
21/2021/04 19:56:13,56,43,51,1023,-1.11,0.42,0.65,-0.43,0.01,0.63,2.99,3.90,-1.29,1,Estratificado
21/2021/04 19:56:16,70,58,52,1023,-0.55,0.42,0.66,-0.46,-0.01,0.66,3.39,2.69,-0.93,1,Estratificado
21/2021/04 19:56:19,65,57,50,1023,-0.49,0.42,0.66,-0.46,-0.01,0.66,3.99,2.62,-0.34,1,Estratificado
21/2021/04 19:56:22,54,37,52,1023,0.11,0.42,0.63,-0.39,0.01,0.61,3.51,4.53,-0.70,1,Estratificado
21/2021/04 19:56:25,56,42,50,1023,-1.60,0.42,0.63,-0.43,-0.00,0.63,3.30,3.63,-1.23,1,Estratificado
21/2021/04 19:56:28,68,62,49,1023,-0.24,0.42,0.67,-0.42,-0.00,0.65,3.97,2.85,-0.19,1,Estratificado
21/2021/04 19:56:31,55,39,52,1023,-0.11,0.42,0.62,-0.40,0.00,0.62,3.74,4.51,-0.78,1,Estratificado
21/2021/04 19:56:34,55,42,51,1023,-0.15,0.42,0.66,-0.44,0.01,0.65,3.35,3.82,-0.86,1,Estratificado
21/2021/04 19:56:37,72,61,49,1023,-0.25,0.42,0.65,-0.44,-0.00,0.66,3.67,2.89,-0.58,1,Estratificado
21/2021/04 19:56:40,55,38,50,1023,-0.13,0.42,0.64,-0.40,0.00,0.62,3.90,3.66,-0.47,1,Estratificado
21/2021/04 19:56:43,60,35,50,1023,-0.75,0.42,0.63,-0.40,0.02,0.63,3.31,4.83,-0.86,1,Estratificado
21/2021/04 19:56:46,63,61,50,1023,-0.54,0.42,0.66,-0.43,-0.00,0.65,3.56,2.49,-0.67,1,Estratificado
21/2021/04 19:56:49,58,42,49,1023,0.34,0.42,0.65,-0.41,-0.01,0.63,4.07,3.51,-0.11,1,Estratificado
21/2021/04 19:56:53,56,33,49,1023,-0.12,0.43,0.67,-0.39,0.03,0.62,3.50,4.86,-0.58,1,Estratificado
21/2021/04 19:56:56,55,40,49,1023,-0.07,0.43,0.68,-0.43,0.00,0.63,3.28,3.52,-1.26,1,Estratificado
21/2021/04 19:56:59,68,61,50,1023,0.00,0.47,0.65,-0.45,0.00,0.64,3.78,3.12,-0.51,1,Estratificado
21/2021/04 19:57:02,55,38,52,1023,-0.93,0.42,0.67,-0.39,0.00,0.62,3.82,4.21,-0.63,1,Estratificado
21/2021/04 19:57:05,55,41,50,1023,-0.05,0.42,0.67,-0.42,0.01,0.63,3.19,3.17,-1.11,1,Estratificado
21/2021/04 19:57:08,62,53,51,1023,-0.66,0.42,0.62,-0.43,-0.00,0.64,4.12,2.31,0.12,1,Estratificado
21/2021/04 19:57:11,50,34,50,1023,0.12,0.42,0.66,-0.39,0.01,0.62,3.47,4.18,-0.85,1,Estratificado
21/2021/04 19:57:14,61,51,51,1023,-0.59,0.42,0.66,-0.46,-0.03,0.65,3.44,3.11,-1.06,1,Estratificado
21/2021/04 19:57:17,63,53,50,1023,0.19,0.42,0.67,-0.44,-0.00,0.65,3.90,3.24,-0.36,1,Estratificado
21/2021/04 19:57:20,51,35,50,1023,-0.10,0.42,0.63,-0.40,0.01,0.61,3.72,4.58,-0.84,1,Estratificado
21/2021/04 19:57:23,57,42,51,1023,-1.43,0.42,0.62,-0.42,0.01,0.63,3.56,3.87,-1.02,1,Estratificado
21/2021/04 19:57:26,73,62,51,1023,0.67,0.43,0.63,-0.43,0.00,0.66,3.69,3.56,-0.46,1,Estratificado
21/2021/04 19:57:29,55,35,49,1023,-0.06,0.45,0.66,-0.39,-0.02,0.60,3.87,4.27,-0.69,1,Estratificado
21/2021/04 19:57:32,52,34,50,1023,-1.74,0.42,0.65,-0.40,0.01,0.63,3.53,4.79,-0.78,1,Estratificado
21/2021/04 19:57:35,61,45,51,1023,0.38,0.42,0.66,-0.44,0.02,0.65,2.92,3.64,-1.43,1,Estratificado
21/2021/04 19:57:38,69,63,51,1023,0.29,0.42,0.65,-0.46,0.01,0.67,4.05,3.06,-0.37,1,Estratificado
21/2021/04 19:57:41,55,37,51,1023,0.23,0.42,0.65,-0.40,-0.01,0.63,3.85,4.58,-0.82,1,Estratificado
21/2021/04 19:57:44,52,36,52,1023,-0.89,0.42,0.66,-0.40,0.01,0.64,3.58,4.46,-0.84,1,Estratificado
21/2021/04 19:57:47,57,42,50,1023,0.69,0.42,0.64,-0.41,0.01,0.63,3.02,3.79,-1.57,1,Estratificado
21/2021/04 19:57:50,70,62,51,1023,-0.54,0.41,0.65,-0.41,-0.01,0.65,3.71,3.39,-0.79,1,Estratificado
21/2021/04 19:57:53,59,45,51,1023,0.01,0.41,0.62,-0.42,-0.02,0.60,3.96,2.44,-0.13,1,Estratificado
21/2021/04 19:57:56,55,39,51,1023,-0.60,0.41,0.67,-0.41,-0.01,0.62,3.69,4.27,-0.60,1,Estratificado
21/2021/04 19:57:59,53,36,51,1023,-0.32,0.41,0.65,-0.42,0.01,0.63,3.20,3.73,-1.10,1,Estratificado
