data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
21/2021/04 14:34:21,32,20,31,1023,-2.00,0.25,0.74,-0.41,-0.01,0.62,3.07,4.37,-0.67,5,Estratificado
21/2021/04 14:34:24,47,40,31,1023,-2.00,0.25,0.77,-0.47,0.01,0.69,2.83,3.18,-0.77,5,Estratificado
21/2021/04 14:34:27,31,16,32,1023,-0.14,0.25,0.74,-0.41,-0.00,0.63,2.95,5.11,-1.13,5,Estratificado
21/2021/04 14:34:30,30,17,30,1023,0.11,0.24,0.82,-0.37,0.07,0.68,2.38,3.90,-1.85,5,Estratificado
21/2021/04 14:34:33,46,39,31,1023,-0.96,0.23,0.67,-0.47,0.00,0.68,3.05,3.31,-1.24,5,Estratificado
21/2021/04 14:34:36,32,15,32,1023,1.30,0.23,0.90,-0.38,0.03,0.61,3.85,3.34,-0.70,5,Estratificado
21/2021/04 14:34:39,32,14,31,1023,0.79,0.23,0.79,-0.42,0.01,0.64,3.21,3.91,-0.85,5,Estratificado
21/2021/04 14:34:42,43,27,33,1023,2.00,0.25,0.76,-0.41,0.02,0.61,2.88,4.10,-2.12,5,Estratificado
21/2021/04 14:34:45,39,25,31,1023,-0.36,0.24,0.68,-0.39,-0.03,0.61,3.68,2.39,-1.12,5,Estratificado
21/2021/04 14:34:48,30,16,30,1023,0.42,0.23,0.73,-0.33,-0.07,0.61,4.03,3.31,-1.06,5,Estratificado
21/2021/04 14:34:51,30,14,31,1023,-0.44,0.23,0.68,-0.39,0.00,0.62,3.53,4.56,-0.66,5,Estratificado
21/2021/04 14:34:54,37,28,31,1023,-0.75,0.24,0.78,-0.47,-0.02,0.65,3.13,2.92,-1.41,5,Estratificado
21/2021/04 14:34:57,36,26,31,1023,-0.68,0.22,0.64,-0.41,-0.02,0.63,4.03,3.79,-0.72,5,Estratificado
21/2021/04 14:35:00,36,21,30,1023,0.07,0.22,0.80,-0.39,0.03,0.63,3.30,4.31,-0.65,5,Estratificado
21/2021/04 14:35:03,44,33,31,1023,0.04,0.33,0.85,-0.44,-0.01,0.65,3.31,3.07,-1.01,5,Estratificado
21/2021/04 14:35:06,33,15,31,1023,-0.02,0.27,0.70,-0.38,-0.00,0.62,4.15,3.00,-0.47,5,Estratificado
21/2021/04 14:35:09,38,26,30,1023,0.30,0.28,0.81,-0.45,0.02,0.64,3.00,4.10,-0.89,5,Estratificado
21/2021/04 14:35:12,46,29,32,1023,-2.00,0.36,0.69,-0.41,0.11,0.65,2.29,6.40,-1.83,5,Estratificado
21/2021/04 14:35:15,36,19,32,1023,0.49,0.36,0.85,-0.36,0.01,0.63,3.87,-3.51,-1.89,5,Estratificado
21/2021/04 14:35:18,40,22,31,1023,-0.40,0.38,0.78,-0.43,-0.01,0.65,3.76,2.78,-0.27,5,Estratificado
21/2021/04 14:35:21,41,24,30,1023,-0.33,0.47,0.84,-0.42,-0.01,0.64,3.63,-3.93,-3.93,5,Estratificado
21/2021/04 14:35:24,33,24,32,1023,-2.00,0.63,0.97,-0.44,0.01,0.63,2.73,4.10,-1.59,5,Estratificado
21/2021/04 14:35:27,41,26,32,1023,-0.10,0.62,1.03,-0.44,0.01,0.64,3.26,4.79,-1.08,5,Estratificado
21/2021/04 14:35:30,43,29,31,1023,-0.19,0.54,0.85,-0.38,0.05,0.64,3.66,3.82,-0.54,5,Estratificado
