data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
18/2021/04 20:26:01,34,19,32,949,-0.38,0.60,1.25,-0.40,0.01,0.61,3.63,5.01,-0.63,3,Plug
18/2021/04 20:26:04,32,20,31,950,0.73,0.60,1.21,-0.42,-0.01,0.62,3.11,4.72,-1.53,3,Plug
18/2021/04 20:26:07,36,23,30,949,0.84,0.60,1.29,-0.46,-0.01,0.66,3.16,2.18,-1.34,3,Plug
18/2021/04 20:26:10,37,27,31,949,-0.51,0.61,1.15,-0.41,-0.00,0.64,4.16,2.75,0.01,3,Plug
18/2021/04 20:26:13,34,22,32,953,-0.11,0.61,1.15,-0.41,0.01,0.61,3.95,4.00,0.10,3,Plug
18/2021/04 20:26:16,33,20,30,951,0.43,0.60,1.25,-0.42,0.00,0.68,3.10,2.59,-1.05,3,Plug
18/2021/04 20:26:19,38,22,32,944,-1.90,0.60,1.20,-0.46,-0.02,0.66,3.85,2.05,-0.85,3,Plug
18/2021/04 20:26:22,37,25,32,949,-0.30,0.61,1.24,-0.39,0.01,0.62,3.80,4.50,-0.65,3,Plug
18/2021/04 20:26:25,33,19,34,950,-2.00,0.60,1.19,-0.40,0.00,0.63,3.53,4.41,-1.15,3,Plug
18/2021/04 20:26:28,38,23,30,947,-0.49,0.61,1.20,-0.40,-0.01,0.65,4.11,1.95,-0.61,3,Plug
18/2021/04 20:26:31,35,26,30,950,0.32,0.60,1.23,-0.36,0.00,0.59,4.14,-1.10,0.29,3,Plug
18/2021/04 20:26:34,36,20,48,952,-0.12,0.60,1.35,-0.39,0.02,0.62,3.31,5.56,-0.82,3,Plug
18/2021/04 20:26:37,34,20,41,952,-0.68,0.60,1.20,-0.35,-0.00,0.63,3.55,4.24,-1.08,3,Plug
18/2021/04 20:26:40,36,25,29,948,-0.38,0.60,1.27,-0.42,0.02,0.64,3.66,4.06,-0.73,3,Plug
18/2021/04 20:26:43,37,25,29,952,-0.03,0.60,1.27,-0.44,-0.01,0.64,4.21,3.85,0.25,3,Plug
18/2021/04 20:26:46,37,21,38,956,2.00,0.60,1.17,-0.42,0.00,0.69,3.55,5.71,-1.35,3,Plug
18/2021/04 20:26:49,31,20,31,953,-2.00,0.59,1.29,-0.41,-0.02,0.64,3.15,3.40,-1.27,3,Plug
18/2021/04 20:26:52,35,23,31,951,-2.00,0.59,1.24,-0.44,0.01,0.65,3.41,3.05,-1.12,3,Plug
18/2021/04 20:26:55,38,25,33,953,-0.80,0.59,1.30,-0.43,-0.00,0.64,3.82,3.48,-0.34,3,Plug
18/2021/04 20:26:58,35,25,30,954,-2.00,0.59,1.28,-0.38,0.01,0.62,3.84,4.36,-0.56,3,Plug
18/2021/04 20:27:01,39,20,31,956,-0.50,0.59,1.29,-0.38,0.02,0.63,3.44,5.47,-0.67,3,Plug
18/2021/04 20:27:04,35,21,33,955,0.51,0.59,1.23,-0.48,-0.01,0.58,2.07,7.13,-2.13,3,Plug
18/2021/04 20:27:07,36,23,31,952,-0.93,0.59,1.28,-0.44,-0.00,0.65,3.53,2.03,-0.79,3,Plug
18/2021/04 20:27:10,37,25,30,951,-0.26,0.60,1.16,-0.44,-0.01,0.64,3.80,3.65,-0.55,3,Plug
18/2021/04 20:27:13,35,24,29,955,-0.25,0.59,1.27,-0.38,0.02,0.62,3.97,3.90,-0.67,3,Plug
18/2021/04 20:27:16,36,22,32,956,-0.41,0.59,1.29,-0.41,0.02,0.64,3.79,4.55,-0.58,3,Plug
18/2021/04 20:27:19,36,21,31,956,1.31,0.58,1.30,-0.44,0.03,0.62,3.02,4.21,-1.26,3,Plug
18/2021/04 20:27:22,36,24,30,951,0.29,0.58,1.24,-0.38,0.02,0.65,3.09,4.49,-1.64,3,Plug
18/2021/04 20:27:25,38,24,30,956,-1.94,0.59,1.18,-0.37,-0.01,0.65,3.73,4.42,-1.11,3,Plug
18/2021/04 20:27:28,34,20,30,960,0.61,0.58,1.20,-0.42,0.02,0.63,2.33,5.05,-1.82,3,Plug
18/2021/04 20:27:31,33,20,30,956,0.15,0.58,1.25,-0.44,0.02,0.64,3.06,4.79,-1.91,3,Plug
18/2021/04 20:27:34,36,23,31,950,-0.85,0.58,1.15,-0.52,0.00,0.77,3.32,1.73,1.35,3,Plug
18/2021/04 20:27:37,38,25,32,953,1.05,0.58,1.25,-0.38,-0.01,0.63,3.37,1.87,-0.98,3,Plug
18/2021/04 20:27:40,38,27,31,953,-0.34,0.58,1.18,-0.54,-0.06,0.61,2.86,11.41,0.82,3,Plug
18/2021/04 20:27:43,38,23,31,957,0.12,0.58,1.22,-0.36,-0.03,0.63,3.80,3.70,-0.63,3,Plug
18/2021/04 20:27:46,33,21,33,958,-2.00,0.58,1.24,-0.40,-0.01,0.62,3.69,3.16,-1.34,3,Plug
18/2021/04 20:27:49,33,22,31,959,-0.97,0.58,1.19,-0.45,0.02,0.70,2.50,6.92,-1.27,3,Plug
18/2021/04 20:27:52,35,21,30,957,-0.55,0.58,1.26,-0.44,0.00,0.65,3.89,3.14,-0.27,3,Plug
18/2021/04 20:27:55,37,26,32,956,0.20,0.58,1.24,-0.50,0.01,0.72,4.40,-3.53,0.57,3,Plug
18/2021/04 20:27:58,36,22,30,960,-1.00,0.58,1.28,-0.39,0.01,0.63,4.08,3.63,-0.59,3,Plug
18/2021/04 20:28:01,33,21,31,959,-2.00,0.58,1.21,-0.40,0.02,0.63,2.86,5.78,-2.09,3,Plug
18/2021/04 20:28:04,37,24,31,954,-1.90,0.58,1.25,-0.45,-0.01,0.67,3.68,3.47,0.58,3,Plug
18/2021/04 20:28:07,37,22,32,960,0.23,0.58,1.24,-0.38,0.02,0.62,4.06,3.68,0.20,3,Plug
18/2021/04 20:28:10,35,22,31,960,-2.00,0.58,1.22,-0.39,0.03,0.64,3.14,4.11,-1.07,3,Plug
18/2021/04 20:28:13,37,24,31,957,-0.07,0.58,1.22,-0.42,0.01,0.66,3.11,1.33,-1.12,3,Plug
18/2021/04 20:28:16,38,25,35,958,-0.53,0.58,1.25,-0.42,-0.00,0.64,4.45,2.40,0.15,3,Plug
