data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
21/2021/04 14:46:09,32,19,32,1023,-0.73,0.33,0.50,-0.39,0.01,0.62,3.34,4.51,-0.79,1,Estratificado
21/2021/04 14:46:12,33,21,31,1023,-0.16,0.31,0.57,-0.43,-0.00,0.63,2.98,4.07,-1.28,1,Estratificado
21/2021/04 14:46:15,53,40,32,1023,0.04,0.31,0.54,-0.43,0.02,0.65,3.71,2.70,-0.75,1,Estratificado
21/2021/04 14:46:18,31,16,32,1023,-0.29,0.31,0.45,-0.39,0.00,0.62,3.78,4.05,-0.54,1,Estratificado
21/2021/04 14:46:21,32,18,31,1023,-0.28,0.31,0.47,-0.44,0.01,0.64,2.97,3.82,-1.03,1,Estratificado
21/2021/04 14:46:24,51,39,31,1023,-1.15,0.31,0.50,-0.48,0.00,0.67,3.39,3.36,-0.85,1,Estratificado
21/2021/04 14:46:27,32,16,31,1023,0.05,0.31,0.51,-0.38,-0.01,0.62,3.82,3.53,-0.63,1,Estratificado
21/2021/04 14:46:30,37,22,31,1023,-0.11,0.30,0.51,-0.39,-0.00,0.62,3.31,4.83,-0.85,1,Estratificado
21/2021/04 14:46:33,37,27,31,1023,-0.49,0.30,0.51,-0.46,0.01,0.65,2.69,3.29,-1.37,1,Estratificado
21/2021/04 14:46:36,46,34,31,1023,0.14,0.30,0.54,-0.43,-0.00,0.63,3.82,2.19,-0.29,1,Estratificado
21/2021/04 14:46:39,32,17,32,1023,0.18,0.30,0.55,-0.39,0.00,0.62,3.42,4.11,-0.58,1,Estratificado
21/2021/04 14:46:42,33,22,31,1023,0.62,0.31,0.48,-0.44,-0.01,0.64,3.41,3.60,-0.70,1,Estratificado
21/2021/04 14:46:45,47,38,31,1023,0.54,0.31,0.48,-0.43,-0.00,0.65,3.54,2.42,-0.57,1,Estratificado
21/2021/04 14:46:48,31,15,30,1023,-0.22,0.31,0.54,-0.44,0.00,0.65,3.24,3.73,-1.06,1,Estratificado
21/2021/04 14:46:51,31,16,30,1023,0.27,0.30,0.47,-0.43,0.01,0.63,3.10,4.11,-0.93,1,Estratificado
21/2021/04 14:46:54,46,38,32,1023,0.02,0.30,0.54,-0.46,-0.02,0.66,3.11,2.40,-0.74,1,Estratificado
21/2021/04 14:46:57,36,23,30,1023,-0.80,0.30,0.49,-0.42,-0.00,0.63,3.95,3.14,-0.42,1,Estratificado
21/2021/04 14:47:00,27,13,31,1023,-0.23,0.30,0.53,-0.37,0.01,0.61,3.43,4.88,-0.77,1,Estratificado
21/2021/04 14:47:03,33,20,31,1023,-0.07,0.30,0.49,-0.42,0.00,0.64,2.95,3.67,-1.34,1,Estratificado
21/2021/04 14:47:06,52,38,31,1023,0.33,0.30,0.56,-0.44,-0.00,0.66,3.64,3.13,-0.58,1,Estratificado
21/2021/04 14:47:09,31,15,30,1023,-0.12,0.30,0.55,-0.38,0.01,0.62,3.79,4.11,-0.50,1,Estratificado
21/2021/04 14:47:12,38,24,32,1023,0.11,0.30,0.52,-0.45,0.01,0.65,2.77,3.28,-0.95,1,Estratificado
21/2021/04 14:47:15,41,29,30,1023,-0.57,0.30,0.48,-0.47,-0.01,0.66,3.18,2.44,-1.01,1,Estratificado
21/2021/04 14:47:18,47,38,31,1023,-0.66,0.30,0.55,-0.45,-0.02,0.67,3.78,2.76,-0.50,1,Estratificado
21/2021/04 14:47:21,33,16,32,1023,-0.51,0.30,0.48,-0.38,-0.01,0.63,3.98,2.71,-0.21,1,Estratificado
21/2021/04 14:47:24,27,14,31,1023,-0.24,0.30,0.51,-0.38,0.01,0.61,3.68,4.40,-0.63,1,Estratificado
21/2021/04 14:47:27,33,20,32,1023,-0.33,0.30,0.58,-0.44,0.02,0.64,2.87,3.89,-1.02,1,Estratificado
21/2021/04 14:47:30,41,29,31,1023,-0.17,0.30,0.49,-0.48,-0.01,0.67,3.08,2.34,-1.13,1,Estratificado
21/2021/04 14:47:33,57,38,32,1023,-0.77,0.30,0.52,-0.44,0.01,0.66,3.62,2.60,-0.95,1,Estratificado
21/2021/04 14:47:36,31,14,30,1023,-0.34,0.30,0.50,-0.38,-0.00,0.61,3.81,4.66,-0.51,1,Estratificado
21/2021/04 14:47:39,23,14,31,1023,0.16,0.30,0.49,-0.42,0.01,0.64,3.34,5.34,-0.87,1,Estratificado
21/2021/04 14:47:42,39,24,31,1023,-1.11,0.29,0.51,-0.45,0.00,0.64,2.80,3.16,-1.50,1,Estratificado
21/2021/04 14:47:45,47,34,31,1023,-0.03,0.30,0.49,-0.43,-0.01,0.66,3.66,2.85,-0.70,1,Estratificado
21/2021/04 14:47:48,29,17,31,1023,-0.10,0.30,0.48,-0.39,0.00,0.62,3.66,4.40,-0.63,1,Estratificado
21/2021/04 14:47:51,33,21,31,1023,0.66,0.30,0.50,-0.43,0.01,0.64,2.85,4.12,-1.27,1,Estratificado
21/2021/04 14:47:54,49,36,31,1023,0.12,0.30,0.47,-0.47,-0.01,0.66,3.22,2.24,-0.86,1,Estratificado
21/2021/04 14:47:57,39,28,30,1023,-1.15,0.30,0.49,-0.42,-0.01,0.64,3.91,3.06,-0.52,1,Estratificado
21/2021/04 14:48:00,34,17,31,1023,-0.21,0.30,0.49,-0.38,0.00,0.62,3.70,4.68,-0.68,1,Estratificado
21/2021/04 14:48:03,32,19,30,1023,-1.36,0.30,0.56,-0.45,0.01,0.65,2.92,4.29,-1.19,1,Estratificado
21/2021/04 14:48:06,39,31,31,1023,-0.13,0.30,0.48,-0.46,-0.01,0.66,2.99,2.59,-1.21,1,Estratificado
21/2021/04 14:48:09,46,35,31,1023,0.17,0.30,0.50,-0.46,-0.01,0.66,3.95,2.79,-0.53,1,Estratificado
21/2021/04 14:48:12,32,16,31,1023,0.06,0.29,0.56,-0.38,-0.00,0.62,3.90,4.42,-0.75,1,Estratificado
21/2021/04 14:48:15,34,12,32,1023,0.09,0.30,0.42,-0.39,0.01,0.62,3.19,5.32,-0.75,1,Estratificado
21/2021/04 14:48:18,34,21,31,1023,0.29,0.30,0.52,-0.44,0.00,0.66,2.75,3.62,-1.50,1,Estratificado
21/2021/04 14:48:21,50,38,30,1023,-0.20,0.30,0.47,-0.42,-0.00,0.64,3.68,3.31,-0.58,1,Estratificado
21/2021/04 14:48:24,31,14,31,1023,-0.09,0.30,0.48,-0.39,0.00,0.62,3.66,3.45,-0.18,1,Estratificado
21/2021/04 14:48:27,31,15,31,1023,0.62,0.29,0.50,-0.43,0.01,0.64,3.10,5.50,-1.08,1,Estratificado
21/2021/04 14:48:30,40,28,31,1023,0.84,0.29,0.49,-0.48,-0.00,0.67,2.94,2.93,-1.27,1,Estratificado
21/2021/04 14:48:33,43,34,31,1023,-0.01,0.29,0.39,-0.46,-0.01,0.66,3.95,2.53,-0.28,1,Estratificado
21/2021/04 14:48:36,32,17,31,1023,0.09,0.28,0.51,-0.40,0.02,0.62,3.59,4.21,-0.53,1,Estratificado
