data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
18/2021/04 21:14:50,33,20,31,1023,2.00,0.51,1.19,-0.45,-0.05,0.66,3.84,4.34,0.18,5,Golfada
18/2021/04 21:14:53,43,30,33,1023,0.76,0.51,1.06,-0.46,-0.02,0.68,3.35,2.34,-0.93,5,Golfada
18/2021/04 21:14:56,37,25,31,1023,-0.14,0.51,1.19,-0.40,0.04,0.66,3.50,2.38,-1.06,5,Golfada
18/2021/04 21:14:59,33,20,32,1023,-2.00,0.51,1.19,-0.37,0.01,0.61,3.89,6.62,-0.89,5,Golfada
18/2021/04 21:15:02,33,24,32,1023,-2.00,0.51,1.18,-0.35,0.03,0.61,3.24,3.43,-1.10,5,Golfada
18/2021/04 21:15:05,45,29,31,1023,0.01,0.51,1.20,-0.48,0.01,0.66,3.17,3.35,-1.44,5,Golfada
18/2021/04 21:15:08,37,27,33,1023,-0.51,0.51,1.05,-0.44,-0.00,0.65,4.27,2.21,-0.16,5,Golfada
18/2021/04 21:15:11,29,15,31,1023,-0.59,0.51,1.14,-0.40,-0.03,0.63,3.63,5.64,-0.66,5,Golfada
18/2021/04 21:15:14,42,27,31,1023,-0.24,0.51,1.08,-0.36,0.01,0.62,3.33,3.83,-1.44,5,Golfada
18/2021/04 21:15:17,41,30,32,1023,-0.49,0.51,1.22,-0.42,0.00,0.65,4.12,3.02,-0.46,5,Golfada
18/2021/04 21:15:20,29,16,31,1023,-0.38,0.51,1.19,-0.37,0.03,0.62,3.91,5.58,-0.61,5,Golfada
18/2021/04 21:15:23,43,26,33,1023,-2.00,0.51,1.16,-0.37,0.07,0.62,3.33,6.41,-1.18,5,Golfada
18/2021/04 21:15:26,39,30,32,1023,-2.00,0.51,1.20,-0.45,0.01,0.65,3.98,2.88,-0.47,5,Golfada
18/2021/04 21:15:29,29,14,32,1023,-0.47,0.51,1.19,-0.33,0.06,0.62,0.67,8.45,1.69,5,Golfada
18/2021/04 21:15:32,36,23,34,1023,0.17,0.51,1.18,-0.41,-0.00,0.63,3.11,5.02,-0.96,5,Golfada
18/2021/04 21:15:35,51,38,32,1023,-0.57,0.51,1.09,-0.46,0.01,0.66,3.65,2.16,-0.52,5,Golfada
18/2021/04 21:15:38,32,18,33,1023,-1.96,0.51,1.08,-0.38,0.03,0.62,3.69,3.79,-0.85,5,Golfada
18/2021/04 21:15:41,33,19,32,1023,1.47,0.51,1.20,-0.42,0.04,0.65,3.34,4.04,-1.12,5,Golfada
18/2021/04 21:15:44,41,31,32,1023,-1.09,0.51,1.10,-0.40,-0.00,0.67,4.11,-1.31,-0.92,5,Golfada
18/2021/04 21:15:47,39,30,32,1023,-0.78,0.50,1.21,-0.45,-0.01,0.66,3.97,2.44,-0.24,5,Golfada
18/2021/04 21:15:50,32,14,31,1023,0.43,0.50,1.19,-0.39,0.01,0.63,3.85,5.01,-0.17,5,Golfada
18/2021/04 21:15:53,33,27,32,1023,-2.00,0.50,1.16,-0.42,0.02,0.68,2.53,5.12,-2.35,5,Golfada
18/2021/04 21:15:56,42,25,32,1023,-0.42,0.50,1.19,-0.43,-0.00,0.64,3.60,3.47,-0.80,5,Golfada
18/2021/04 21:15:59,32,15,31,1023,0.85,0.50,1.19,-0.37,0.03,0.64,3.98,5.06,-0.32,5,Golfada
18/2021/04 21:16:02,52,35,32,1023,-0.24,0.50,1.08,-0.43,-0.00,0.64,3.40,4.41,-1.10,5,Golfada
18/2021/04 21:16:05,34,22,33,1023,-2.00,0.50,1.08,-0.31,-0.01,0.60,2.56,4.13,-0.25,5,Golfada
18/2021/04 21:16:08,33,23,32,1023,2.00,0.50,1.23,-0.32,0.02,0.60,4.72,-0.50,-1.08,5,Golfada
18/2021/04 21:16:11,38,26,32,1023,-0.16,0.50,1.17,-0.44,-0.00,0.66,3.17,4.04,-1.27,5,Golfada
18/2021/04 21:16:14,40,28,31,1023,-2.00,0.50,1.10,-0.41,-0.01,0.64,3.82,0.98,-0.79,5,Golfada
18/2021/04 21:16:17,32,19,32,1023,-1.25,0.50,1.15,-0.45,0.00,0.61,4.21,-0.30,-1.48,5,Golfada
18/2021/04 21:16:20,33,15,32,1023,-0.28,0.50,1.24,-0.40,0.02,0.61,3.96,4.40,-0.44,5,Golfada
18/2021/04 21:16:23,31,16,31,1023,-2.00,0.50,1.10,-0.45,0.00,0.65,3.27,4.14,-1.00,5,Golfada
18/2021/04 21:16:26,44,28,32,1023,-2.00,0.50,1.14,-0.62,-0.44,0.70,4.41,-8.97,-1.95,5,Golfada
18/2021/04 21:16:29,39,26,32,1023,-0.72,0.49,1.22,-0.46,0.00,0.70,4.08,-1.04,-1.30,5,Golfada
18/2021/04 21:16:32,32,18,32,1023,-0.26,0.49,1.20,-0.41,-0.08,0.64,4.16,4.12,0.29,5,Golfada
18/2021/04 21:16:35,34,23,32,1023,0.20,0.50,1.13,-0.37,-0.03,0.63,3.67,4.35,-0.47,5,Golfada
18/2021/04 21:16:38,34,24,32,1023,0.94,0.50,1.14,-0.41,0.01,0.62,3.21,6.82,-1.24,5,Golfada
18/2021/04 21:16:41,36,25,32,1023,0.03,0.50,1.19,-0.41,-0.00,0.63,3.57,2.48,-1.16,5,Golfada
18/2021/04 21:16:44,34,24,32,1023,-0.48,0.50,1.21,-0.36,-0.00,0.61,3.97,4.82,-0.58,5,Golfada
18/2021/04 21:16:47,37,25,31,1023,0.93,0.50,1.14,-0.42,-0.02,0.63,2.95,4.72,-0.95,5,Golfada
18/2021/04 21:16:50,41,27,31,1023,2.00,0.50,1.16,-0.46,-0.01,0.65,2.80,3.19,-1.21,5,Golfada
18/2021/04 21:16:53,32,21,33,1023,-0.52,0.50,1.10,-0.39,0.01,0.63,4.03,2.78,-0.33,5,Golfada
18/2021/04 21:16:56,36,25,32,1023,1.63,0.50,1.10,-0.36,-0.00,0.62,3.55,5.29,-0.34,5,Golfada
18/2021/04 21:16:59,45,25,31,1023,-2.00,0.50,1.15,-0.42,-0.01,0.64,3.37,2.21,-1.54,5,Golfada
18/2021/04 21:17:02,35,22,32,1023,-1.01,0.50,1.07,-0.42,-0.02,0.64,4.02,3.27,-0.24,5,Golfada
18/2021/04 21:17:05,33,24,32,1023,0.54,0.49,1.21,-0.40,0.04,0.62,3.79,4.31,-0.41,5,Golfada
18/2021/04 21:17:08,37,25,31,1023,-1.55,0.49,1.17,-0.42,-0.00,0.64,3.34,3.72,-1.26,5,Golfada
18/2021/04 21:17:11,40,26,32,1023,-0.81,0.50,1.05,-0.55,-0.02,0.71,4.17,0.50,-0.99,5,Golfada
