data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
19/2021/04 18:03:53,78,66,55,1023,-0.76,0.33,0.65,-0.43,-0.01,0.65,3.44,2.57,-0.42,2,Estratificado
19/2021/04 18:03:56,61,48,55,1023,-0.30,0.33,0.56,-0.45,-0.00,0.66,4.03,0.83,-0.21,2,Estratificado
19/2021/04 18:03:59,55,44,57,1023,-0.28,0.32,0.70,-0.38,0.01,0.63,3.22,4.80,-0.89,2,Estratificado
19/2021/04 18:04:02,63,49,55,1023,-1.51,0.33,0.54,-0.40,0.01,0.64,2.98,3.60,-1.57,2,Estratificado
19/2021/04 18:04:05,77,67,55,1023,0.30,0.32,0.56,-0.44,0.03,0.67,3.42,2.59,-0.60,2,Estratificado
19/2021/04 18:04:08,59,44,55,1023,-0.30,0.32,0.63,-0.40,0.01,0.65,3.77,3.80,-0.37,2,Estratificado
19/2021/04 18:04:11,55,42,55,1023,-0.28,0.32,0.60,-0.40,0.02,0.62,3.60,5.02,-1.09,2,Estratificado
19/2021/04 18:04:14,60,49,57,1023,0.32,0.31,0.60,-0.42,0.00,0.64,2.95,4.55,-1.56,2,Estratificado
19/2021/04 18:04:17,73,62,54,1023,-1.18,0.32,0.55,-0.42,0.03,0.65,3.11,2.53,-1.09,2,Estratificado
19/2021/04 18:04:20,68,65,55,1023,-0.43,0.31,0.57,-0.43,0.01,0.66,3.96,2.02,-0.24,2,Estratificado
19/2021/04 18:04:23,60,46,55,1023,-0.23,0.31,0.61,-0.40,0.05,0.64,3.95,3.08,0.02,2,Estratificado
19/2021/04 18:04:26,59,45,55,1023,0.07,0.31,0.58,-0.35,0.04,0.61,3.08,6.76,-0.48,2,Estratificado
19/2021/04 18:04:29,63,49,56,1023,-1.19,0.31,0.59,-0.42,-0.01,0.65,2.92,4.65,-1.21,2,Estratificado
19/2021/04 18:04:32,77,69,57,1023,-0.53,0.31,0.64,-0.43,0.01,0.66,3.82,2.55,-0.53,2,Estratificado
19/2021/04 18:04:35,61,50,56,1023,-0.17,0.31,0.57,-0.45,0.06,0.66,3.46,2.56,-0.53,2,Estratificado
19/2021/04 18:04:38,70,46,57,1023,-0.10,0.31,0.50,-0.35,-0.01,0.58,3.46,4.75,-0.44,2,Estratificado
19/2021/04 18:04:41,63,50,56,1023,-0.07,0.31,0.62,-0.42,0.00,0.64,2.79,4.79,-1.53,2,Estratificado
19/2021/04 18:04:44,78,68,57,1023,-0.71,0.31,0.61,-0.45,0.02,0.65,3.63,2.44,-0.51,2,Estratificado
19/2021/04 18:04:47,71,58,55,1023,1.63,0.31,0.64,-0.45,0.01,0.65,3.48,2.81,-0.21,2,Estratificado
19/2021/04 18:04:50,60,45,55,1023,-0.23,0.31,0.63,-0.39,0.01,0.63,3.68,3.34,-0.44,2,Estratificado
19/2021/04 18:04:53,69,43,57,1023,-0.12,0.31,0.55,-0.39,0.03,0.64,3.36,4.80,-0.64,2,Estratificado
19/2021/04 18:04:56,63,50,57,1023,0.22,0.31,0.59,-0.42,0.02,0.64,3.01,4.33,-1.38,2,Estratificado
19/2021/04 18:04:59,71,57,56,1023,0.07,0.31,0.40,-0.44,0.00,0.65,3.32,2.48,-0.80,2,Estratificado
19/2021/04 18:05:02,82,71,59,1023,-0.16,0.30,0.67,-0.41,0.00,0.61,3.98,1.46,-0.39,2,Estratificado
19/2021/04 18:05:05,70,59,56,1023,-0.15,0.30,0.61,-0.44,0.01,0.66,3.89,2.33,0.05,2,Estratificado
19/2021/04 18:05:08,63,47,58,1023,0.24,0.29,0.44,-0.39,-0.02,0.63,3.79,3.34,-0.21,2,Estratificado
19/2021/04 18:05:11,59,45,58,1023,-0.55,0.28,0.56,-0.38,0.02,0.64,3.15,5.04,-0.85,2,Estratificado
19/2021/04 18:05:14,64,51,57,1023,-1.36,0.28,0.56,-0.41,0.01,0.64,2.75,4.76,-1.38,2,Estratificado
19/2021/04 18:05:17,76,70,58,1023,-2.00,0.28,0.45,-0.42,0.01,0.64,3.55,2.63,-0.70,2,Estratificado
19/2021/04 18:05:20,69,57,59,1023,-0.33,0.28,0.36,-0.42,0.02,0.64,3.79,3.17,-0.27,2,Estratificado
19/2021/04 18:05:23,62,47,58,1023,0.02,0.27,0.64,-0.38,0.01,0.62,3.62,4.54,-0.53,2,Estratificado
19/2021/04 18:05:26,64,50,57,1023,0.83,0.28,0.48,-0.44,0.04,0.66,2.15,6.85,-1.32,2,Estratificado
19/2021/04 18:05:29,78,67,56,1023,-0.03,0.28,0.61,-0.43,0.00,0.65,3.56,2.53,-0.79,2,Estratificado
19/2021/04 18:05:32,66,54,56,1023,-0.06,0.28,0.56,-0.44,0.01,0.65,3.90,2.45,-0.12,2,Estratificado
19/2021/04 18:05:35,63,49,59,1023,0.01,0.28,0.49,-0.40,0.01,0.63,3.38,4.21,-0.57,2,Estratificado
19/2021/04 18:05:38,65,52,59,1023,-1.00,0.28,0.56,-0.41,0.00,0.64,3.05,4.17,-1.41,2,Estratificado
